fid,row_index,col_index,distance,x,y
0,12,0,315.8269581329319,-71.0636887273783,42.3505726787137
1,13,0,317.016498105199,-71.06369756371564,42.35084268657984
2,14,0,319.2630079881326,-71.0637064001743,42.35111269443172
3,14,1,289.50522507726663,-71.06334238583742,42.351119248348695
4,15,0,324.2562626869095,-71.06371523675428,42.35138270226934
5,15,1,295.0025948514529,-71.0633512208614,42.35138925624795
6,16,0,331.896639804825,-71.06372407345556,42.3516527100927
7,16,1,303.380596925944,-71.06336005600672,42.35165926413293
8,16,2,275.18029302359304,-71.06299603843655,42.35166581701831
9,17,0,342.00677644717126,-71.06373291027819,42.35192271790181
10,17,1,314.4090364687278,-71.06336889127331,42.35192927200366
11,17,2,287.16210249473096,-71.06300487214715,42.35193582495066
12,18,1,326.99164386380505,-71.06337772666123,42.35219927986014
13,18,2,299.76921222775246,-71.063013705979,42.35220583286875
14,18,3,272.54678059169987,-71.0626496851755,42.35221238472248
15,19,1,339.5987535968265,-71.06338656217045,42.352469287702334
16,19,2,312.376321960774,-71.06302253993216,42.35247584077256
17,19,3,285.15389032472143,-71.0626585175726,42.352482392687904
18,20,2,324.98343169379547,-71.06303137400663,42.35274584866213
19,20,3,297.7610000577429,-71.06266735009096,42.352752400639076
20,20,4,270.53856842169034,-71.06230332605404,42.35275895146113
21,21,2,337.59054149350595,-71.06304020820235,42.35301585653743
22,21,3,310.6243262031248,-71.0626761827306,42.35302240857599
23,21,4,284.26672396257004,-71.06231215713755,42.35302895945962
24,21,5,258.7038242386044,-71.06194813142326,42.35303550918837
25,22,3,325.42267801719476,-71.0626850154915,42.35329241649865
26,22,4,300.3664723153194,-71.06232098834234,42.353298967443884
27,22,5,276.2971516581672,-71.0619569610719,42.35330551723421
28,23,3,342.2168416466676,-71.06269384837368,42.353562424407045
29,23,4,318.48463860897135,-71.06232981966836,42.35356897541388
30,23,5,295.37474210275656,-71.06196579084178,42.353575525265796
31,23,6,272.2690284297267,-71.06160176189398,42.35358207396276
32,24,4,337.61487491146863,-71.06233865111565,42.35383898336961
33,24,5,314.50916123843876,-71.0619746207329,42.353845533283106
34,24,6,291.4034475654088,-71.06161059022891,42.35385208204166
35,25,5,333.6435803741209,-71.06198345074525,42.35411554128618
36,25,6,310.7048874795221,-71.06161941868504,42.354122090106294
37,25,7,288.9237726782301,-71.06125538650365,42.35412863777148
38,26,6,331.3490204841418,-71.0616282472624,42.35439209815667
39,26,7,311.01702958320357,-71.0612642135248,42.354398645883414
40,27,7,334.3444914499072,-71.06127304066712,42.3546686539811
41,27,8,317.0578153552695,-71.06090900525206,42.35467520061444
42,28,8,342.608091775419,-71.06091783095931,42.354945208759425
43,48,11,341.3975861008785,-71.06000216552435,42.36036500551258
