fid,row_index,col_index,distance,x,y
0,0,19,347.3769741311452,-84.36662306922342,33.75482707516521
1,0,20,335.82140463436474,-84.36629948139307,33.75482016716363
2,0,21,326.62098748348245,-84.36597589367301,33.75481325831508
3,0,22,319.9789416801872,-84.36565230606325,33.754806348619574
4,0,23,316.0566037482211,-84.3653287185638,33.754799438077086
5,0,24,314.9556007232567,-84.36500513117468,33.75479252668765
6,0,25,315.65686361567043,-84.36468154389591,33.75478561445124
7,0,26,318.50632933699023,-84.3643579567275,33.75477870136787
8,0,27,324.1192806788337,-84.36403436966947,33.75477178743753
9,0,28,332.3557346997429,-84.3637107827218,33.75476487266024
10,0,29,343.02676377776595,-84.36338719588453,33.754757957035984
11,1,18,335.2152848163146,-84.36693838850721,33.75510427411801
12,1,19,320.4286829055263,-84.36661479955328,33.75509736689327
13,1,20,307.86327238346854,-84.36629121070962,33.75509045882155
14,1,21,297.8003494570569,-84.36596762197625,33.755083549902864
15,1,22,290.5000891408342,-84.36564403335318,33.7550766401372
16,1,23,286.17399505356883,-84.36532044484044,33.75506972952454
17,1,24,284.9575566624045,-84.36499685643801,33.755062818064935
18,1,25,285.694899097203,-84.36467326814594,33.75505590575835
19,1,26,288.8400970263691,-84.36434967996422,33.75504899260478
20,1,27,295.0180128911515,-84.36402609189288,33.75504207860425
21,1,28,304.04383600113476,-84.36370250393192,33.755035163756745
22,1,29,315.67337627732604,-84.36337891608137,33.75502824806227
23,1,30,329.631167777514,-84.36305532834122,33.75502133152083
24,1,31,345.63526013763254,-84.3627317407115,33.75501441413242
25,2,16,347.79672013745045,-84.36757730000542,33.755388377951334
26,2,17,328.12773761517855,-84.36725370981763,33.75538147235044
27,2,18,310.11782574780005,-84.3669301197401,33.75537456590256
28,2,19,294.0719631325474,-84.36660652977284,33.755367658607696
29,2,20,280.32761753833273,-84.36628293991586,33.75536075046584
30,2,21,269.2374914621015,-84.36595935016916,33.75535384147699
31,2,22,261.1399633585266,-84.36563576053278,33.75534693164117
32,2,23,256.3188134276921,-84.36531217100672,33.755340020958364
33,2,24,254.95997288019046,-84.36498858159098,33.75533310942858
34,2,25,255.74185264176072,-84.3646649922856,33.7553261970518
35,2,26,259.25069232825854,-84.36434140309058,33.755319283828044
36,2,27,266.1164176685134,-84.3640178140059,33.75531236975732
37,2,28,276.0887068185948,-84.36369422503164,33.75530545483961
38,2,29,288.8459802607703,-84.36337063616777,33.755298539074914
39,2,30,304.0378703267845,-84.36304704741431,33.755291622463254
40,2,31,321.31923825517816,-84.3627234587713,33.75528470500462
41,2,32,340.3719717499214,-84.3623998702387,33.755277786699
42,3,15,348.7994890425452,-84.36789262446608,33.75566557468649
43,3,16,326.44499875235954,-84.36756903315471,33.75565866986247
44,3,17,305.4039797784493,-84.3672454419536,33.75565176419146
45,3,18,285.9665094352884,-84.36692185086274,33.75564485767347
46,3,19,268.4810946280768,-84.36659825988214,33.75563795030847
47,3,20,253.35222877799544,-84.36627466901182,33.75563104209646
48,3,21,241.02407655847406,-84.36595107825178,33.75562413303748
49,3,22,231.94365508664512,-84.36562748760208,33.7556172231315
50,3,23,226.5019046035596,-84.36530389706267,33.75561031237852
51,3,24,224.963033503568,-84.36498030663361,33.75560340077857
52,3,25,225.80127328055323,-84.3646567163149,33.755596488331605
53,3,26,229.76779864715684,-84.36433312610654,33.75558957503767
54,3,27,237.48740508751558,-84.36400953600857,33.755582660896735
55,3,28,248.61072755463115,-84.36368594602098,33.755575745908814
56,3,29,262.70576722882265,-84.36336235614378,33.75556883007391
57,3,30,279.3230144748651,-84.363038766377,33.75556191339202
58,3,31,298.0408909786826,-84.36271517672066,33.75555499586315
59,3,32,318.48924467775726,-84.36239158717476,33.755548077487305
60,3,33,340.35632101585776,-84.3620679977393,33.755541158264464
61,4,15,330.24969678774966,-84.3678843585185,33.755935866654085
62,4,16,306.54545483906304,-84.36756076619378,33.75592896175998
63,4,17,284.0340992496772,-84.3672371739793,33.755922056018846
64,4,18,263.02209639241886,-84.36691358187508,33.75591514943073
65,4,19,243.89726698909587,-84.36658998988115,33.7559082419956
66,4,20,227.1368100921507,-84.36626639799748,33.75590133371347
67,4,21,213.29881423234676,-84.3659428062241,33.75589442458433
68,4,22,202.98186570975398,-84.36561921456105,33.75588751460819
69,4,23,196.74067058211432,-84.3652956230083,33.75588060378505
70,4,24,194.96703597066724,-84.3649720315659,33.75587369211492
71,4,25,195.87887797717784,-84.36464844023384,33.75586677959779
72,4,26,200.43842225890586,-84.36432484901215,33.75585986623365
73,4,27,209.2428909131222,-84.36400125790082,33.755852952022515
74,4,28,221.78731631390033,-84.36367766689989,33.75584603696439
75,4,29,237.47976747033294,-84.36335407600937,33.75583912105927
76,4,30,255.74140501257264,-84.36303048522926,33.755832204307154
77,4,31,276.06284161010524,-84.36270689455958,33.755825286708045
78,4,32,298.0230172283466,-84.36238330400035,33.75581836826194
79,4,33,321.2860798072781,-84.36205971355156,33.755811448968856
80,4,34,345.5890208874842,-84.36173612321325,33.75580452882878
81,5,14,339.357315003483,-84.36819968590899,33.75621306272525
82,5,15,313.47829414564035,-84.36787609246069,33.75620615860805
83,5,16,288.3988463127896,-84.3675524991226,33.75619925364383
84,5,17,264.3466440275636,-84.36722890589476,33.756192347832595
85,5,18,241.62864454100404,-84.36690531277718,33.756185441174345
86,5,19,220.65732599850455,-84.36658171976988,33.75617853366908
87,5,20,201.97749669430436,-84.36625812687284,33.75617162531681
88,5,21,186.27979714661802,-84.36593453408612,33.756164716117524
89,5,22,174.3714898688217,-84.36561094140968,33.756157806071236
90,5,23,167.06486803981267,-84.3652873488436,33.756150895177925
91,5,24,164.97237513552653,-84.36496375638782,33.75614398343761
92,5,25,165.98450126465772,-84.36464016404243,33.7561370708503
93,5,26,171.34141630125063,-84.36431657180736,33.756130157415974
94,5,27,181.56240585583734,-84.3639929796827,33.75612324313464
95,5,28,195.8875532038754,-84.36366938766842,33.75611632800631
96,5,29,213.49229442825902,-84.36334579576454,33.756109412030966
