fid,row_index,col_index,distance,x,y
0,0,29,349.5910098854811,126.923966381802,37.55557765785022
1,0,30,337.6572775910427,126.92430581485041,37.55558362815169
2,0,31,328.0411559966804,126.92464524799898,37.55558959747816
3,0,32,320.95102888927204,126.9249846812477,37.55559556582962
4,0,33,316.55667085456633,126.92532411459653,37.55560153320608
5,0,34,314.97093323030646,126.92566354804546,37.55560749960754
6,0,35,316.2360695705253,126.92600298159451,37.555613465033986
7,0,36,320.3183020291816,126.92634241524358,37.555619429485425
8,0,37,327.11217881989955,126.92668184899274,37.55562539296186
9,0,38,336.45347442067805,126.9270212828419,37.55563135546329
10,0,39,348.13719043961646,126.92736071679114,37.55563731698971
11,1,28,337.9605413610893,126.92361944772162,37.555841916001
12,1,29,322.8248603105475,126.92395888189397,37.55584788733539
13,1,30,309.86199081521505,126.92429831616649,37.555853857694764
14,1,31,299.35433230439867,126.92463775053916,37.555859827079125
15,1,32,291.56745220764316,126.92497718501195,37.55586579548849
16,1,33,286.7231105165752,126.92531661958489,37.55587176292283
17,1,34,284.9714108849239,126.92565605425791,37.555877729382146
18,1,35,286.36911135663365,126.92599548903105,37.55588369486645
19,1,36,290.87081472129853,126.92633492390424,37.55588965937576
20,1,37,298.3360416947237,126.9266743588775,37.55589562291003
21,1,38,308.54976371976016,126.92701379395079,37.555901585469286
22,1,39,321.2499332435164,126.92735322912411,37.55590754705353
23,1,40,336.15484903003806,126.92769266439741,37.55591350766275
24,2,27,331.3921858484455,126.92327251119305,37.55610617304723
25,2,28,313.08041101106045,126.9236119464893,37.55611214541455
26,2,29,296.6781196453464,126.92395138188576,37.556118116806864
27,2,30,282.5180871975145,126.92429081738238,37.55612408722415
28,2,31,270.95208526820073,126.92463025297916,37.55613005666641
29,2,32,262.323455734767,126.92496968867609,37.55613602513366
30,2,33,256.92831363256596,126.92530912447315,37.556141992625875
31,2,34,254.9720009403348,126.92564856037029,37.55614795914307
32,2,35,256.533202882126,126.92598799636754,37.55615392468525
33,2,36,261.54893824752173,126.92632743246483,37.5561598892524
34,2,37,269.826629552848,126.92666686866222,37.55616585284451
35,2,38,281.07823276321807,126.92700630495963,37.5561718154616
36,2,39,294.96361784250223,126.92734574135707,37.55617777710366
37,2,40,311.1303565520112,126.9276851778545,37.5561837377707
38,2,41,329.24255752503433,126.92802461445196,37.556189697462706
39,2,42,348.99745644212004,126.92836405114939,37.55619565617968
40,3,26,330.18817993038556,126.92292557221624,37.556370428988906
41,3,27,308.9058061661914,126.92326500863643,37.55637640238918
