fid,row_index,col_index,distance,x,y
0,14,15,330.0049627238919,-87.70622556561506,41.91108953280184
1,14,16,300.01270256356906,-87.7058638545008,41.91109175689028
2,14,17,270.0204424032463,-87.70550214334583,41.91109397983947
3,14,18,240.0281822429235,-87.7051404321501,41.91109620164939
4,14,19,210.03592208260073,-87.70477872091368,41.91109842232006
5,14,20,180.04366192227795,-87.70441700963659,41.91110064185146
6,14,21,150.05140176195516,-87.70405529831882,41.91110286024359
7,14,22,120.05914160163238,-87.70369358696043,41.91110507749646
8,14,23,90.06688144130959,-87.7033318755614,41.91110729361007
9,14,24,60.0746212809868,-87.70297016412178,41.91110950858441
10,14,25,30.082361120663993,-87.70260845264158,41.9111117224195
11,14,26,0.09010096034120436,-87.70224674112083,41.9111139351153
12,14,27,0.0,-87.70188502955955,41.91111614667186
13,14,28,0.0,-87.70152331795774,41.91111835708913
14,14,29,22.86901883387063,-87.70116160631545,41.911120566367146
15,14,30,52.86650326694782,-87.70079989463268,41.91112277450589
16,14,31,82.86398770002499,-87.70043818290945,41.911124981505374
17,14,32,112.8614721331022,-87.7000764711458,41.911127187365594
18,14,33,142.85895656617936,-87.69971475934173,41.911129392086536
19,14,34,172.85644099925656,-87.69935304749728,41.91113159566821
20,14,35,202.85392543233374,-87.69899133561246,41.911133798110626
21,14,36,232.85140986541091,-87.6986296236873,41.911135999413766
22,14,37,262.84889429848806,-87.6982679117218,41.911138199577636
23,14,38,292.84637873156527,-87.69790619971599,41.911140398602235
24,14,39,322.84386316464247,-87.6975444876699,41.91114259648757
25,15,15,329.3235447350521,-87.7062285439188,41.91135971645861
26,15,16,299.33128457472935,-87.70586683127945,41.911361940568014
27,15,17,269.33902441440654,-87.70550511859935,41.911364163538146
28,15,18,239.34676425408375,-87.70514340587853,41.911366385369014
29,15,19,209.354504093761,-87.704781693117,41.91136860606059
30,15,20,179.3622439334382,-87.7044199803148,41.91137082561292
31,15,21,149.36998377311542,-87.70405826747194,41.91137304402596
32,15,22,119.37772361279264,-87.70369655458842,41.911375261299725
33,15,23,89.38546345246985,-87.70333484166429,41.91137747743421
34,15,24,59.39320329214705,-87.70297312869955,41.91137969242942
35,15,25,29.400943131824253,-87.70261141569425,41.91138190628536
36,15,26,0.0,-87.7022497026484,41.91138411900203
37,15,27,0.0,-87.701887989562,41.91138633057942
38,15,28,0.0,-87.70152627643508,41.91138854101752
39,15,29,23.257512961615415,-87.70116456326767,41.91139075031636
40,15,30,53.254997394692595,-87.70080285005979,41.911392958475915
41,15,31,83.25248182776977,-87.70044113681145,41.911395165496195
42,15,32,113.24996626084696,-87.70007942352268,41.91139737137719
43,15,33,143.24745069392415,-87.6997177101935,41.91139957611892
44,15,34,173.24493512700133,-87.69935599682394,41.91140177972136
45,15,35,203.2424195600785,-87.698994283414,41.911403982184524
46,15,36,233.2399039931557,-87.6986325699637,41.911406183508404
47,15,37,263.2373884262329,-87.69827085647309,41.911408383693
48,15,38,293.23487285931003,-87.69790914294217,41.91141058273834
49,15,39,323.23235729238723,-87.69754742937097,41.911412780644376
50,16,15,328.6421267462124,-87.7062315222633,41.91162990010245
51,16,16,298.6498665858896,-87.70586980809883,41.91163212423282
52,16,17,268.6576064255668,-87.7055080938936,41.911634347223895
53,16,18,238.665346265244,-87.70514637964766,41.91163656907568
54,16,19,208.67308610492125,-87.704784665361,41.911638789788206
55,16,20,178.68082594459847,-87.70442295103366,41.911641009361446
56,16,21,148.68856578427568,-87.70406123666568,41.91164322779538
57,16,22,118.69630562395288,-87.70369952225704,41.91164544509004
58,16,23,88.7040454636301,-87.70333780780778,41.91164766124542
59,16,24,58.7117853033073,-87.70297609331791,41.91164987626151
60,16,25,28.71952514298451,-87.70261437878749,41.911652090138304
61,16,26,0.0,-87.70225266421649,41.91165430287582
62,16,27,0.0,-87.70189094960496,41.91165651447405
63,16,28,0.0,-87.70152923495291,41.91165872493299
64,16,29,23.646007089360197,-87.70116752026037,41.911660934252644
65,16,30,53.64349152243738,-87.70080580552735,41.911663142433014
66,16,31,83.64097595551456,-87.70044409075389,41.911665349474085
67,16,32,113.63846038859175,-87.70008237593999,41.91166755537587
68,16,33,143.63594482166894,-87.69972066108566,41.911669760138366
69,16,34,173.63342925474612,-87.69935894619096,41.91167196376158
70,16,35,203.6309136878233,-87.69899723125589,41.9116741662455
