fid,row_index,col_index,distance,x,y
0,0,51,348.90633770509515,-84.49372271858755,38.03799833870198
1,0,52,338.8435131178485,-84.493381173995,38.03799105265483
2,0,53,330.5941974801826,-84.49303962952565,38.03798376561663
3,0,54,322.89051275685654,-84.49269808517954,38.0379764775874
4,0,55,317.60822482628635,-84.49235654095665,38.03796918856714
5,0,56,315.1058325804586,-84.49201499685701,38.03796189855584
6,0,57,315.4494998809526,-84.49167345288063,38.03795460755351
7,0,58,318.49781287331683,-84.49133190902754,38.037947315560125
8,0,59,322.39798550712095,-84.49099036529775,38.03794002257573
9,0,60,328.44817789103445,-84.49064882169127,38.03793272860029
10,0,61,337.0696516461122,-84.49030727820814,38.03792543363382
11,0,62,347.5649204747849,-84.48996573484834,38.037918137676336
12,1,49,349.57187324219547,-84.49439659880314,38.03828303389783
13,1,50,334.5708689118377,-84.49405505271208,38.038275749762434
14,1,51,321.2739644224003,-84.49371350674421,38.038268464636005
15,1,52,310.31637743913774,-84.49337196089952,38.03826117851852
16,1,53,301.7179842250343,-84.49303041517804,38.03825389140999
17,1,54,293.7078223968476,-84.49268886957978,38.038246603310405
18,1,55,287.89058023147834,-84.49234732410474,38.03823931421976
19,1,56,285.1274932989388,-84.49200577875297,38.0382320241381
20,1,57,285.50724804084314,-84.49166423352445,38.03822473306537
21,1,58,288.72947657192583,-84.49132268841923,38.03821744100162
22,1,59,292.80811664680664,-84.4909811434373,38.03821014794681
23,1,60,299.45673756845207,-84.4906395985787,38.03820285390097
24,1,61,308.8855676743978,-84.49029805384343,38.03819555886409
25,1,62,319.508770204052,-84.48995650923152,38.03818826283616
26,1,63,330.13197273370616,-84.48961496474297,38.0381809658172
27,1,64,338.9910859655396,-84.4892734203778,38.0381736678072
28,1,65,345.6451454077996,-84.48893187613605,38.038166368806166
29,2,48,338.8214212203717,-84.49472893680729,38.038560443172784
30,2,49,323.67575676981437,-84.49438738934094,38.03855315995815
31,2,50,308.5300923192571,-84.49404584199773,38.03854587575244
32,2,51,294.10591279433595,-84.4937042947777,38.03853859055569
33,2,52,282.0949872504884,-84.49336274768085,38.03853130436786
34,2,53,272.84177096988594,-84.49302120070719,38.03852401718898
35,2,54,264.7079270551046,-84.49267965385677,38.03851672901904
36,2,55,258.23823863775425,-84.49233810712958,38.038509439858046
37,2,56,255.15424578801122,-84.49199656052565,38.038502149706005
38,2,57,255.57854055567333,-84.491655014045,38.0384948585629
39,2,58,258.9611402705349,-84.49131346768762,38.03848756642875
40,2,59,263.3110808330141,-84.49097192145355,38.03848027330354
41,2,60,270.685185760767,-84.49063037534279,38.03847297918729
42,2,61,280.8294174036649,-84.49028882935538,38.038465684079995
43,2,62,291.452619933319,-84.48994728349132,38.038458387981635
44,2,63,302.0758224629732,-84.48960573775062,38.03845109089223
45,2,64,309.7383340789414,-84.48926419213332,38.03844379281178
46,2,65,316.3923935212014,-84.48892264663942,38.038436493740285
47,2,66,323.04645296346143,-84.48858110126895,38.03842919367776
48,2,67,329.70051240572144,-84.48823955602191,38.03842189262418
49,2,68,336.35457184798145,-84.48789801089833,38.03841459057956
50,2,69,343.00863129024145,-84.48755646589821,38.038407287543905
51,3,46,343.2166336491052,-84.49540282628064,38.03884513288575
52,3,47,328.07096919854786,-84.49506127731583,38.03883785158294
53,3,48,312.9253047479906,-84.49471972847415,38.03883056928907
54,3,49,297.77964029743333,-84.4943781797556,38.038823286004124
55,3,50,282.63397584687607,-84.4940366311602,38.03881600172811
56,3,51,267.54367057640025,-84.49369508268799,38.03880871646102
57,3,52,254.28116241034652,-84.49335353433897,38.03880143020285
58,3,53,244.0045152205604,-84.49301198611315,38.03879414295364
59,3,54,235.831413135054,-84.49267043801055,38.03878685471335
60,3,55,228.67660484501283,-84.49232889003117,38.038779565481995
61,3,56,225.18812324889888,-84.49198734217507,38.038772275259575
62,3,57,225.6687663396962,-84.49164579444223,38.03876498404608
63,3,58,229.1928039691439,-84.4913042468327,38.038757691841546
64,3,59,233.94199581231723,-84.49096269934645,38.03875039864593
65,3,60,242.21189464091373,-84.49062115198355,38.038743104459265
66,3,61,252.7732671329319,-84.49027960474396,38.03873580928154
67,3,62,263.39646966258607,-84.48993805762774,38.038728513112765
68,3,63,273.8315227500833,-84.4895965106349,38.03872121595291
69,3,64,280.4855821923433,-84.48925496376543,38.038713917802035
70,3,65,287.1396416346033,-84.48891341701938,38.03870661866007
71,3,66,293.79370107686333,-84.48857187039675,38.03869931852707
72,3,67,300.44776051912334,-84.48823032389755,38.03869201740302
73,3,68,307.1018199613833,-84.48788877752183,38.03868471528791
74,3,69,313.7558794036433,-84.48754723126956,38.03867741218175
75,3,70,319.95205742570437,-84.4872056851408,38.03867010808454
76,3,71,325.92934654250087,-84.48686413913553,38.03866280299629
77,3,72,331.90663565929725,-84.4865225932538,38.038655496916995
78,3,73,337.8839247760937,-84.48618104749558,38.03864818984665
79,3,74,343.86121389289013,-84.48583950186094,38.038640881785255
80,4,44,347.61184607783866,-84.49607672113207,38.03912981890121
81,4,45,332.46618162728134,-84.49573517066887,38.03912253951029
82,4,46,317.3205171767241,-84.49539362032874,38.03911525912828
83,4,47,302.1748527261668,-84.49505207011173,38.0391079777552
84,4,48,287.02918827560956,-84.49471052001785,38.039100695391014
85,4,49,271.8835238250523,-84.49436897004709,38.03909341203577
86,4,50,256.73785937449503,-84.49402742019952,38.03908612768944
87,4,51,241.59219492393777,-84.4936858704751,38.03907884235202
88,4,52,227.02475037242274,-84.49334432087387,38.03907155602353
89,4,53,215.45192311261582,-84.49300277139585,38.03906426870396
90,4,54,206.95519987990568,-84.49266122204106,38.03905698039332
91,4,55,199.24605720604504,-84.4923196728095,38.039049691091584
92,4,56,195.23240653404264,-84.49197812370122,38.039042400798806
93,4,57,195.7866027336723,-84.4916365747162,38.039035109514934
94,4,58,199.42446766775294,-84.49129502585447,38.03902781723999
95,4,59,204.7559267026242,-84.49095347711605,38.03902052397399
96,4,60,214.09391433254476,-84.49061192850095,38.039013229716915
97,4,61,224.7171168621989,-84.49027038000919,38.03900593446876
98,4,62,235.3403193918531,-84.4899288316408,38.03899863822955
99,4,63,244.57877086348518,-84.48958728339578,38.03899134099927
100,4,64,251.23283030574518,-84.48924573527415,38.038984042777926
101,4,65,257.88688974800516,-84.4889041872759,38.03897674356551
102,4,66,264.54094919026517,-84.48856263940112,38.03896944336204
103,4,67,271.1950086325252,-84.48822109164976,38.038962142167506
104,4,68,277.8490680747852,-84.48787954402185,38.038954839981905
105,4,69,284.5031275170452,-84.48753799651743,38.03894753680525
106,4,70,290.5535538104823,-84.48719644913649,38.03894023263753
107,4,71,296.53084292727874,-84.48685490187907,38.03893292747877
108,4,72,302.5081320440751,-84.48651335474517,38.038925621328936
109,4,73,308.48542116087157,-84.48617180773479,38.03891831418805
110,4,74,314.462710277668,-84.485830260848,38.03891100605611
111,4,75,320.43999939446445,-84.48548871408478,38.038903696933126
112,4,76,326.41728851126084,-84.48514716744515,38.038896386819076
113,4,77,332.3945776280573,-84.48480562092911,38.03888907571399
114,4,78,338.3718667448538,-84.48446407453672,38.03888176361785
115,4,79,344.3491558616502,-84.48412252826795,38.038874450530656
116,5,43,337.0467378593033,-84.49640906940002,38.03940722374003
117,5,44,321.71572960545757,-84.49606751756151,38.039399945269935
118,5,45,306.5700651549003,-84.49572596584608,38.039392665808755
119,5,46,291.42440070434304,-84.49538441425373,38.03938538535646
120,5,47,276.2787362537858,-84.49504286278452,38.039378103913094
121,5,48,261.1330718032285,-84.49470131143842,38.03937082147862
122,5,49,245.98740735267126,-84.49435976021545,38.03936353805305
123,5,50,230.84174290211394,-84.49401820911564,38.03935625363641
124,5,51,215.6960784515567,-84.49367665813902,38.03934896822867
125,5,52,200.55314758578254,-84.49333510728557,38.03934168182984
126,5,53,187.35223216665537,-84.49299355655535,38.03933439443993
127,5,54,178.0789866247574,-84.49265200594836,38.039327106058934
128,5,55,170.01468472125285,-84.49231045546459,38.03931981668684
129,5,56,165.2927532282832,-84.49196890510409,38.03931252632368
130,5,57,165.94696598222353,-84.49162735486688,38.039305234969426
131,5,58,169.656131366362,-84.49128580475295,38.039297942624096
132,5,59,175.84402644119186,-84.49094425476233,38.03929064928768
133,5,60,186.0377640618118,-84.49060270489502,38.03928335496018
134,5,61,196.66096659146595,-84.49026115515107,38.03927605964162
135,5,62,207.28416912112013,-84.48991960553049,38.039268763331975
136,5,63,215.32601897688707,-84.48957805603327,38.039261466031256
137,5,64,221.98007841914705,-84.48923650665944,38.03925416773945
138,5,65,228.63413786140705,-84.48889495740902,38.03924686845659
139,5,66,235.28819730366706,-84.48855340828203,38.03923956818264
140,5,67,241.94225674592704,-84.4882118592785,38.03923226691763
141,5,68,248.59631618818705,-84.4878703103984,38.03922496466154
142,5,69,255.17776107846373,-84.4875287616418,38.03921766141439
143,5,70,261.15505019526023,-84.4871872130087,38.03921035717617
144,5,71,267.1323393120566,-84.48684566449909,38.03920305194688
145,5,72,273.10962842885306,-84.486504116113,38.03919574572652
146,5,73,279.08691754564944,-84.48616256785047,38.039188438515104
147,5,74,285.06420666244594,-84.4858210197115,38.03918113031262
148,5,75,291.0414957792423,-84.4854794716961,38.03917382111908
149,5,76,297.01878489603877,-84.48513792380429,38.039166510934464
150,5,77,302.9960740128352,-84.4847963760361,38.03915919975881
151,5,78,308.97336312963165,-84.48445482839152,38.03915188759207
152,5,79,314.9506522464281,-84.4841132808706,38.03914457443429
153,5,80,320.4477148237181,-84.48377173347333,38.03913726028545
154,5,81,325.32450166327715,-84.48343018619974,38.03912994514555
155,5,82,330.2012885028362,-84.48308863904985,38.03912262901459
156,5,83,335.07807534239527,-84.48274709202367,38.03911531189258
157,5,84,339.9548621819543,-84.48240554512121,38.03910799377952
158,5,85,344.83164902151333,-84.48206399834251,38.03910067467541
159,6,41,350.08265375367006,-84.49708297350931,38.03969190427209
160,6,42,330.26512258548485,-84.49674142017244,38.03968462771395
161,6,43,312.0772948062684,-84.49639986695863,38.03967735016471
162,6,44,295.81991932726885,-84.49605831386788,38.03967007162436
163,6,45,280.67394868251927,-84.49571676090022,38.03966279209289
164,6,46,265.528284231962,-84.49537520805563,38.03965551157033
165,6,47,250.38261978140468,-84.49503365533417,38.03964823005666
