mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LE07_089083_20120111,2012-01-11 23:37:44,20.0,79.38815175,56.45810288
LE07_089083_20120127,2012-01-27 23:37:44,93.0,75.22602108,53.82635104
LE07_089083_20120212,2012-02-12 23:37:50,62.0,69.05023022,50.86972136
LE07_089083_20120228,2012-02-28 23:37:50,87.0,61.83853502,47.56765135
LE07_089083_20120315,2012-03-15 23:37:50,1.0,54.4915755,43.89835664
LE07_089083_20120331,2012-03-31 23:37:49,1.0,47.7796788,39.90343313
LE07_089083_20120502,2012-05-02 23:38:13,67.0,38.10893061,31.81753068
LE07_089083_20120518,2012-05-18 23:38:25,25.0,35.54415499,28.39833744
LE07_089083_20120603,2012-06-03 23:38:04,46.0,34.37554858,25.93181673
LE07_089083_20120619,2012-06-19 23:38:10,8.0,34.47706895,24.7332628
LE07_089083_20120705,2012-07-05 23:38:22,57.0,35.56560764,25.02877737
LE07_089083_20120721,2012-07-21 23:38:34,75.0,37.34147098,26.89505848
LE07_089083_20120806,2012-08-06 23:38:45,2.0,39.55461261,30.24372188
LE07_089083_20120822,2012-08-22 23:38:55,45.0,42.10705614,34.81910688
LE07_089083_20120923,2012-09-23 23:39:14,6.0,48.63461367,45.99141346
LE07_089083_20121009,2012-10-09 23:39:21,0.0,53.2543291,51.51680813
LE07_089083_20121025,2012-10-25 23:39:32,66.0,59.26466414,56.16888999
LE07_089083_20121110,2012-11-10 23:39:36,16.0,66.42478472,59.34637585
LE07_089083_20121126,2012-11-26 23:39:42,53.0,73.48836422,60.70270711
LE07_089083_20121212,2012-12-12 23:39:46,12.0,78.52033666,60.35017977
LE07_089083_20130113,2013-01-13 23:39:51,69.0,78.41203167,56.48333142
LE07_089083_20130302,2013-03-02 23:39:51,73.0,60.03582758,47.3405124
LE07_089083_20130318,2013-03-18 23:39:49,20.0,52.75180413,43.56828054
LE07_089083_20130505,2013-05-05 23:39:36,32.0,37.09332098,31.42450691
LE07_089083_20130521,2013-05-21 23:39:34,88.0,34.81712993,28.11770398
LE07_089083_20130622,2013-06-22 23:39:19,66.0,34.34111926,24.81263652
LE07_089083_20130708,2013-07-08 23:39:08,49.0,35.635746,25.34345108
LE07_089083_20130724,2013-07-24 23:39:01,37.0,37.56878533,27.43967223
LE07_089083_20130809,2013-08-09 23:38:55,0.0,39.92912916,30.97996492
LE07_089083_20130825,2013-08-25 23:39:07,3.0,42.52507662,35.73310694
LE07_089083_20130910,2013-09-10 23:39:19,48.0,45.55283141,41.24671837
LE07_089083_20130926,2013-09-26 23:39:28,0.0,49.27467565,47.01213175
LE07_089083_20131012,2013-10-12 23:39:42,37.0,54.12042636,52.44023889
LE07_089083_20131028,2013-10-28 23:39:47,70.0,60.356962,56.88455791
LE07_089083_20131113,2013-11-13 23:39:54,0.0,67.62749922,59.76359227
LE07_089083_20131129,2013-11-29 23:40:01,82.0,74.48738089,60.80981488
LE07_089083_20131215,2013-12-15 23:40:02,50.0,79.01534262,60.20985577
LE07_089083_20140116,2014-01-16 23:40:19,0.0,77.73505111,56.10111963
