mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LE07_037032_20220601,2022-06-01 16:36:00,3.0,104.84983959,50.60527169
LE07_037032_20220618,2022-06-18 16:35:03,49.0,102.1545192,50.47076763
LE07_037032_20220705,2022-07-05 16:33:56,2.0,101.94016572,49.12738655
LE07_037032_20220722,2022-07-22 16:32:40,20.0,104.27984535,46.94923728
LE07_037032_20220808,2022-08-08 16:31:16,0.0,108.69650374,44.1389024
LE07_037032_20220928,2022-09-28 16:26:17,63.0,126.89047725,32.46080071
LE07_037032_20221015,2022-10-15 16:24:14,1.0,132.0481875,27.69609362
LE07_037032_20221101,2022-11-01 16:22:04,88.0,135.79432406,22.87716454
LE07_037032_20230130,2023-01-30 16:13:05,3.0,129.58985907,14.92759561
LE07_037032_20230216,2023-02-16 16:09:23,0.0,125.58918662,18.7009941
LE07_037032_20230418,2023-04-18 16:03:16,68.0,109.34718015,37.07525118
LE07_037032_20230510,2023-05-10 16:01:07,92.0,102.81202554,41.5953559
LE07_037032_20230601,2023-06-01 15:58:21,71.0,97.27511553,43.51000521
LE07_037032_20230623,2023-06-23 15:55:04,14.0,94.51510711,42.96317853
LE07_037032_20230811,2023-08-11 15:50:16,18.0,101.47756627,36.40135398
LE07_037032_20230907,2023-09-07 15:48:29,0.0,110.53393431,30.99773418
LE07_038032_20210114,2021-01-14 17:25:43,2.0,146.99571797,21.24462897
LE07_038032_20210130,2021-01-30 17:24:34,41.0,143.94667356,23.97265952
LE07_038032_20210215,2021-02-15 17:23:23,100.0,140.78817537,28.15542702
LE07_038032_20210303,2021-03-03 17:22:09,1.0,137.58364125,33.36001055
LE07_038032_20210404,2021-04-04 17:19:35,5.0,130.45373187,44.70799205
LE07_038032_20210420,2021-04-20 17:18:14,6.0,126.06326052,49.72542282
LE07_038032_20210506,2021-05-06 17:16:54,1.0,121.08331143,53.62985094
LE07_038032_20210522,2021-05-22 17:15:33,37.0,116.00275519,56.06600592
LE07_038032_20210607,2021-06-07 17:14:12,1.0,111.89237292,56.9574095
LE07_038032_20210623,2021-06-23 17:12:53,23.0,109.79782631,56.49044295
LE07_038032_20210709,2021-07-09 17:11:33,0.0,110.26670931,54.9916438
LE07_038032_20210725,2021-07-25 17:10:10,4.0,113.16432457,52.72150912
LE07_038032_20210810,2021-08-10 17:08:45,3.0,117.90683718,49.82283508
LE07_038032_20210826,2021-08-26 17:07:21,11.0,123.72183779,46.3399578
LE07_038032_20210911,2021-09-11 17:05:58,76.0,129.81921325,42.28610554
LE07_038032_20210927,2021-09-27 17:04:31,0.0,135.49068776,37.74524273
LE07_038032_20211013,2021-10-13 17:03:07,6.0,140.19306575,32.89971246
