mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LT05_028045_20110121,2011-01-21 17:01:30,0.0,143.66226869,39.73221856
LT05_029045_20110112,2011-01-12 17:07:41,2.0,145.70209642,38.69345393
LT05_029045_20110213,2011-02-13 17:07:43,0.0,137.47722494,44.46751177
LT05_029045_20110301,2011-03-01 17:07:42,0.0,132.31089149,49.06263911
LT05_029045_20110402,2011-04-02 17:07:34,0.0,118.52773954,58.89428264
LT05_029045_20111027,2011-10-27 17:05:39,4.0,145.11862843,48.96099154
LE07_028045_20110113,2011-01-13 17:04:51,51.0,146.32191633,39.22162877
LE07_028045_20110214,2011-02-14 17:05:00,0.0,138.11394795,45.28616221
LE07_028045_20110302,2011-03-02 17:05:06,0.0,132.97576703,49.99123482
LE07_028045_20110318,2011-03-18 17:05:08,32.0,126.78363532,55.09788059
LE07_028045_20110403,2011-04-03 17:05:11,0.0,119.06399361,59.95253733
LE07_028045_20110419,2011-04-19 17:05:09,0.0,109.53671448,63.87057805
LE07_028045_20110505,2011-05-05 17:05:11,3.0,98.866997,66.31819528
LE07_028045_20110521,2011-05-21 17:05:08,0.0,89.17507165,67.19146119
LE07_028045_20110606,2011-06-06 17:05:10,1.0,82.80036918,66.92501306
LE07_028045_20110809,2011-08-09 17:04:58,12.0,98.46553574,64.1057687
LE07_028045_20110825,2011-08-25 17:04:57,7.0,109.77092954,62.9325568
LE07_028045_20110910,2011-09-10 17:04:52,0.0,121.65077056,60.86247573
LE07_028045_20111028,2011-10-28 17:04:56,2.0,147.16564883,49.40780458
LE07_028045_20111113,2011-11-13 17:05:07,0.0,150.61905901,45.17775393
LE07_028045_20111129,2011-11-29 17:05:16,0.0,151.80426321,41.66341994
LE07_028045_20111215,2011-12-15 17:05:22,0.0,151.14158613,39.36459156
LE07_028045_20111231,2011-12-31 17:05:34,1.0,149.03658291,38.6235269
LE07_028045_20120116,2012-01-16 17:05:35,2.0,145.88805858,39.5946365
LE07_028045_20120217,2012-02-17 17:05:42,36.0,137.44263502,46.13313834
LE07_028045_20120304,2012-03-04 17:05:40,20.0,132.14089713,50.95318501
LE07_028045_20120320,2012-03-20 17:05:42,0.0,125.72646416,56.06553847
LE07_028045_20120421,2012-04-21 17:05:45,4.0,107.82955097,64.49872395
LE07_028045_20120507,2012-05-07 17:06:10,2.0,97.11710797,66.66191686
LE07_028045_20120523,2012-05-23 17:06:11,0.0,87.82125962,67.33477352
LE07_028045_20120608,2012-06-08 17:05:55,3.0,82.1462012,67.00044768
LE07_028045_20120827,2012-08-27 17:06:49,28.0,112.33498322,63.07239699
LE07_028045_20121030,2012-10-30 17:07:24,1.0,148.70318865,48.9443836
LE07_028045_20121115,2012-11-15 17:07:31,6.0,151.66607465,44.76904408
LE07_028045_20121201,2012-12-01 17:07:33,0.0,152.44364227,41.42061846
LE07_028045_20121217,2012-12-17 17:07:40,19.0,151.45159125,39.37131475
LE07_028045_20130203,2013-02-03 17:07:47,1.0,141.80624122,43.09570368
LE07_028045_20130219,2013-02-19 17:07:45,12.0,137.16294643,47.24790606
LE07_028045_20130307,2013-03-07 17:07:43,17.0,131.72999443,52.18989952
LE07_028045_20130323,2013-03-23 17:07:38,0.0,125.06461718,57.31474469
LE07_028045_20130408,2013-04-08 17:07:36,1.0,116.67479323,61.94664845
LE07_028045_20130424,2013-04-24 17:07:28,1.0,106.45074939,65.41999704
LE07_028045_20130510,2013-05-10 17:07:26,0.0,95.61216301,67.30814257
LE07_028045_20130526,2013-05-26 17:07:22,23.0,86.64458343,67.7021071
LE07_028045_20130611,2013-06-11 17:07:14,18.0,81.63467518,67.17395854
LE07_028045_20130729,2013-07-29 17:06:50,14.0,92.32550177,65.01735829
LE07_028045_20130814,2013-08-14 17:06:50,7.0,102.58076642,64.22797613
LE07_028045_20130830,2013-08-30 17:07:02,36.0,114.49519607,62.80778673
LE07_028045_20131001,2013-10-01 17:07:23,39.0,136.667938,56.88567363
LE07_028045_20131017,2013-10-17 17:07:36,18.0,144.42265069,52.66167906
LE07_028045_20131102,2013-11-02 17:07:39,71.0,149.46542007,48.21987879
LE07_028045_20131118,2013-11-18 17:07:44,2.0,152.02231208,44.14715282
LE07_028045_20131204,2013-12-04 17:07:54,0.0,152.46355867,40.99339722
LE07_028045_20131220,2013-12-20 17:07:55,0.0,151.21209925,39.211051
LE07_029045_20110104,2011-01-04 17:10:57,1.0,148.11478796,38.63141003
LE07_029045_20110120,2011-01-20 17:11:05,14.0,144.75471196,40.04833389
LE07_029045_20110205,2011-02-05 17:11:09,28.0,140.67954135,43.03285297
LE07_029045_20110221,2011-02-21 17:11:14,0.0,135.9684566,47.25750704
LE07_029045_20110309,2011-03-09 17:11:18,0.0,130.41631509,52.2115401
LE07_029045_20110325,2011-03-25 17:11:19,0.0,123.62558684,57.29559674
LE07_029045_20110410,2011-04-10 17:11:22,0.0,115.10860314,61.81835793
LE07_029045_20110512,2011-05-12 17:11:20,0.0,94.35376932,66.87790846
LE07_029045_20110528,2011-05-28 17:11:21,0.0,85.87763252,67.17904172
LE07_029045_20110613,2011-06-13 17:11:20,8.0,81.38030588,66.62173159
LE07_029045_20110731,2011-07-31 17:11:13,29.0,92.95701919,64.52922403
LE07_029045_20110816,2011-08-16 17:11:09,12.0,103.24007465,63.68044982
LE07_029045_20110917,2011-09-17 17:11:01,17.0,126.60035233,59.62160078
LE07_029045_20111003,2011-10-03 17:11:01,1.0,136.53823293,56.07635456
LE07_029045_20111019,2011-10-19 17:11:04,1.0,144.10102691,51.88788021
LE07_029045_20111104,2011-11-04 17:11:10,0.0,148.97620201,47.50055037
LE07_029045_20111120,2011-11-20 17:11:23,0.0,151.39386773,43.5194094
LE07_029045_20111222,2011-12-22 17:11:40,23.0,150.37252927,38.83365921
LE07_029045_20120107,2012-01-07 17:11:46,0.0,147.76559697,38.83613981
LE07_029045_20120123,2012-01-23 17:11:44,0.0,144.25957639,40.54214286
LE07_029045_20120208,2012-02-08 17:11:51,2.0,140.07352093,43.77490066
LE07_029045_20120224,2012-02-24 17:11:53,24.0,135.22780072,48.16654065
LE07_029045_20120311,2012-03-11 17:11:50,2.0,129.50183961,53.19105393
LE07_029045_20120327,2012-03-27 17:11:52,14.0,122.42784921,58.2269722
LE07_029045_20120412,2012-04-12 17:11:47,5.0,113.57909598,62.58764392
LE07_029045_20120530,2012-05-30 17:12:12,0.0,84.80788182,67.27079841
LE07_029045_20120615,2012-06-15 17:12:10,11.0,81.06223029,66.69822375
LE07_029045_20120701,2012-07-01 17:12:19,49.0,81.76751436,65.96020856
LE07_029045_20120802,2012-08-02 17:12:43,8.0,94.77384269,64.78373347
LE07_029045_20120818,2012-08-18 17:12:55,21.0,105.59853353,63.89107457
LE07_029045_20120903,2012-09-03 17:13:05,16.0,117.66438698,62.22583415
LE07_029045_20120919,2012-09-19 17:13:13,9.0,129.25215428,59.49922065
LE07_029045_20121005,2012-10-05 17:13:23,0.0,138.9043384,55.78048199
LE07_029045_20121021,2012-10-21 17:13:33,2.0,145.93591307,51.44571767
LE07_029045_20121106,2012-11-06 17:13:35,1.0,150.29679493,47.05066629
LE07_029045_20121122,2012-11-22 17:13:44,3.0,152.25026008,43.16793468
LE07_029045_20121208,2012-12-08 17:13:46,13.0,152.20660365,40.34296582
LE07_029045_20130109,2013-01-09 17:13:54,14.0,147.77013795,39.28820206
LE07_029045_20130125,2013-01-25 17:13:57,0.0,144.1336627,41.29622051
LE07_029045_20130210,2013-02-10 17:13:57,0.0,139.85132562,44.77938375
LE07_029045_20130226,2013-02-26 17:13:53,0.0,134.90247516,49.34615589
LE07_029045_20130415,2013-04-15 17:13:44,12.0,112.3908032,63.64142725
LE07_029045_20130602,2013-06-02 17:13:28,0.0,83.90284403,67.54699853
LE07_029045_20130618,2013-06-18 17:13:23,10.0,80.88333592,66.82425798
LE07_029045_20130805,2013-08-05 17:13:00,27.0,96.51060639,64.69810319
LE07_029045_20130906,2013-09-06 17:13:18,55.0,119.81510978,61.87505077
LE07_029045_20130922,2013-09-22 17:13:27,80.0,131.15469851,58.96240135
LE07_029045_20131008,2013-10-08 17:13:40,29.0,140.38827736,55.09690789
LE07_029045_20131024,2013-10-24 17:13:49,0.0,146.95934349,50.7100199
LE07_029045_20131109,2013-11-09 17:13:55,16.0,150.87077329,46.35611966
LE07_029045_20131125,2013-11-25 17:14:00,33.0,152.45254548,42.62420659
LE07_029045_20131211,2013-12-11 17:14:06,1.0,152.09728085,40.02305857
LC08_028045_20130416,2013-04-16 17:13:23,14.96,113.40123493,65.12241462
LC08_028045_20130502,2013-05-02 17:13:22,0.06,102.20866885,67.94072333
LC08_028045_20130518,2013-05-18 17:13:34,2.24,91.38141014,69.09020114
LC08_028045_20130603,2013-06-03 17:13:37,35.45,83.76683495,68.96419207
LC08_028045_20130619,2013-06-19 17:13:30,0.11,80.87819428,68.24793387
LC08_028045_20130721,2013-07-21 17:13:31,62.41,88.76168923,66.88520814
LC08_028045_20130806,2013-08-06 17:13:35,15.41,98.24920861,66.2198478
LC08_028045_20130923,2013-09-23 17:13:28,43.46,134.02110435,59.7904724
LC08_028045_20131009,2013-10-09 17:13:27,7.24,143.00773603,55.68215588
LC08_028045_20131025,2013-10-25 17:13:19,12.4,149.20409015,51.13124033
LC08_028045_20131110,2013-11-10 17:13:18,52.66,152.74346169,46.70315604
LC08_028045_20131126,2013-11-26 17:13:10,17.41,154.00605586,42.98136075
