mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LE07_198031_20151201,2015-12-01 10:37:33,5.0,163.11682762,24.65005833
LE07_198031_20151217,2015-12-17 10:37:51,35.0,161.86315906,22.74672831
LE07_198031_20160102,2016-01-02 10:38:04,58.0,159.91407896,22.67196415
LE07_198031_20160118,2016-01-18 10:38:18,41.0,157.64387879,24.48473204
LE07_198031_20160203,2016-02-03 10:38:27,46.0,155.41325001,28.02326799
LE07_198031_20160219,2016-02-19 10:38:30,10.0,153.40307721,32.94949119
LE07_198031_20160306,2016-03-06 10:38:39,38.0,151.64719739,38.80771649
LE07_198031_20160322,2016-03-22 10:38:46,42.0,149.96783043,45.08469611
LE07_198031_20160407,2016-04-07 10:38:49,9.0,148.05774381,51.25644896
LE07_198031_20160423,2016-04-23 10:38:58,33.0,145.51647112,56.81666075
LE07_198031_20160525,2016-05-25 10:39:06,72.0,137.91316242,64.26110659
LE07_198031_20160626,2016-06-26 10:39:12,34.0,132.26642135,65.35599882
LE07_198031_20160712,2016-07-12 10:39:11,47.0,133.11563753,63.80651688
LE07_198031_20160728,2016-07-28 10:39:14,9.0,136.52308179,61.19065193
LE07_198031_20160813,2016-08-13 10:39:15,0.0,141.59706354,57.64729591
LE07_198031_20160829,2016-08-29 10:39:19,88.0,147.32824243,53.29000749
LE07_198031_20160914,2016-09-14 10:39:21,37.0,152.82384656,48.25608537
LE07_198031_20160930,2016-09-30 10:39:23,2.0,157.48026012,42.78903855
LE07_198031_20161016,2016-10-16 10:39:23,60.0,160.9446205,37.22165703
LE07_198031_20161101,2016-11-01 10:39:18,13.0,163.05269149,31.97077851
LE07_198031_20161117,2016-11-17 10:39:10,1.0,163.79600669,27.50192081
LE07_198031_20161203,2016-12-03 10:39:08,20.0,163.29184508,24.26776793
LE07_198031_20161219,2016-12-19 10:39:03,51.0,161.81261787,22.65414214
LC08_197031_20150201,2015-02-01 10:30:24,22.46,155.18193883,27.40579534
LC08_197031_20150305,2015-03-05 10:30:11,4.02,151.13119529,37.91122369
LC08_197031_20150406,2015-04-06 10:29:50,24.93,147.25571617,50.29853892
LC08_197031_20150508,2015-05-08 10:29:33,5.75,141.01961218,60.44495486
LC08_197031_20150524,2015-05-24 10:29:31,38.46,136.89877021,63.58691693
LC08_197031_20150609,2015-06-09 10:29:41,71.75,133.07010924,65.08385626
LC08_197031_20150625,2015-06-25 10:29:47,3.99,130.98208565,65.00488892
LC08_197031_20150711,2015-07-11 10:29:58,2.42,131.60857933,63.60852274
LC08_197031_20150727,2015-07-27 10:30:04,83.86,134.83564218,61.13192647
LC08_197031_20150812,2015-08-12 10:30:08,24.34,139.86325613,57.73414772
LC08_197031_20150828,2015-08-28 10:30:15,6.66,145.64814941,53.50967547
LC08_197031_20150913,2015-09-13 10:30:22,32.17,151.298752,48.5945713
LC08_197031_20150929,2015-09-29 10:30:28,76.31,156.16937143,43.20757519
LC08_197031_20151015,2015-10-15 10:30:27,46.87,159.86933375,37.66792524
LC08_197031_20151031,2015-10-31 10:30:34,2.04,162.21474188,32.38484204
LC08_197031_20151116,2015-11-16 10:30:35,5.25,163.16818502,27.81582093
LC08_197031_20151202,2015-12-02 10:30:36,22.28,162.85087836,24.42869189
LC08_197031_20151218,2015-12-18 10:30:36,29.72,161.49397165,22.61698838
LC08_197031_20160103,2016-01-03 10:30:33,100.0,159.4622599,22.63824742
LC08_197031_20160119,2016-01-19 10:30:32,30.44,157.1272526,24.53713063
LC08_197031_20160204,2016-02-04 10:30:29,0.72,154.82944706,28.14672807
LC08_197031_20160220,2016-02-20 10:30:21,0.73,152.74198082,33.11598269
LC08_197031_20160307,2016-03-07 10:30:20,29.52,150.8788191,38.98361789
LC08_197031_20160323,2016-03-23 10:30:12,33.31,149.0573737,45.23552433
LC08_197031_20160408,2016-04-08 10:30:05,59.69,146.95319516,51.34777984
LC08_197031_20160424,2016-04-24 10:29:58,29.59,144.17320867,56.80660078
LC08_197031_20160510,2016-05-10 10:30:00,82.31,140.58536609,61.16565282
LC08_197031_20160526,2016-05-26 10:30:05,52.7,136.41409877,64.03122694
LC08_197031_20160611,2016-06-11 10:30:09,97.62,132.75723553,65.24230568
LC08_197031_20160627,2016-06-27 10:30:16,9.0,131.08989181,64.9172091
LC08_197031_20160713,2016-07-13 10:30:24,49.54,132.16868009,63.31131886
LC08_197031_20160729,2016-07-29 10:30:28,1.93,135.76728362,60.66415011
LC08_197031_20160814,2016-08-14 10:30:31,0.58,140.97298748,57.10549462
LC08_197031_20160830,2016-08-30 10:30:38,55.52,146.77805802,52.74400507
LC08_197031_20160915,2016-09-15 10:30:41,39.76,152.31180454,47.71985831
LC08_197031_20161001,2016-10-01 10:30:42,79.46,156.98459375,42.27441399
LC08_197031_20161017,2016-10-17 10:30:47,95.08,160.44480046,36.74316622
LC08_197031_20161102,2016-11-02 10:30:48,5.15,162.531382,31.54479003
LC08_197031_20161118,2016-11-18 10:30:48,36.28,163.2454357,27.14571043
LC08_197031_20161204,2016-12-04 10:30:47,72.93,162.71244862,24.00143428
LC08_197031_20161220,2016-12-20 10:30:41,99.97,161.20891825,22.49287808
LC08_198031_20150107,2015-01-07 10:36:41,45.23,158.84234734,22.95804451
LC08_198031_20150208,2015-02-08 10:36:31,17.64,154.21521614,29.33832741
LC08_198031_20150224,2015-02-24 10:36:26,29.11,152.17844695,34.58946994
LC08_198031_20150312,2015-03-12 10:36:15,5.44,150.33724651,40.60583572
LC08_198031_20150328,2015-03-28 10:36:07,5.87,148.45425872,46.86743835
LC08_198031_20150413,2015-04-13 10:36:01,4.01,146.18975178,52.85058352
LC08_198031_20150429,2015-04-29 10:35:54,90.86,143.14104279,58.04555334
LC08_198031_20150515,2015-05-15 10:35:38,11.31,139.27514835,62.01882706
LC08_198031_20150531,2015-05-31 10:35:44,15.27,135.10184431,64.44652727
LC08_198031_20150616,2015-06-16 10:35:56,58.87,131.86244285,65.23029354
LC08_198031_20150702,2015-07-02 10:36:02,71.6,130.90803402,64.54019681
LC08_198031_20150718,2015-07-18 10:36:12,11.99,132.7364975,62.6447063
LC08_198031_20150803,2015-08-03 10:36:15,0.57,136.87836039,59.75296021
LC08_198031_20150819,2015-08-19 10:36:23,26.14,142.35617006,55.97862841
LC08_198031_20150920,2015-09-20 10:36:36,1.91,153.55110532,46.27625108
LC08_198031_20151006,2015-10-06 10:36:39,8.62,157.94917059,40.77949385
LC08_198031_20151022,2015-10-22 10:36:42,23.88,161.06649416,35.29606719
LC08_198031_20151107,2015-11-07 10:36:45,8.74,162.80206157,30.2692473
LC08_198031_20151123,2015-11-23 10:36:47,7.53,163.17590746,26.16162634
LC08_198031_20151209,2015-12-09 10:36:45,27.22,162.36752853,23.42281144
LC08_198031_20151225,2015-12-25 10:36:46,40.03,160.66697171,22.3932864
LC08_198031_20160110,2016-01-10 10:36:42,61.02,158.45451134,23.24386944
LC08_198031_20160126,2016-01-26 10:36:43,52.17,156.10300542,25.92397448
LC08_198031_20160227,2016-02-27 10:36:32,84.59,151.90577262,35.60326216
LC08_198031_20160314,2016-03-14 10:36:28,85.74,150.08824548,41.70347313
LC08_198031_20160330,2016-03-30 10:36:18,22.89,148.19630453,47.9591832
LC08_198031_20160415,2016-04-15 10:36:13,19.27,145.83852223,53.8474532
LC08_198031_20160501,2016-05-01 10:36:15,9.13,142.66741652,58.8657955
LC08_198031_20160517,2016-05-17 10:36:12,54.65,138.78366512,62.61998767
LC08_198031_20160602,2016-06-02 10:36:18,15.73,134.66289596,64.76478571
LC08_198031_20160618,2016-06-18 10:36:21,43.11,131.71422952,65.27531967
LC08_198031_20160704,2016-07-04 10:36:31,3.02,131.2167492,64.3557464
LC08_198031_20160720,2016-07-20 10:36:37,59.57,133.48081537,62.27172189
LC08_198031_20160805,2016-08-05 10:36:40,49.32,137.90784257,59.21099306
LC08_198031_20160821,2016-08-21 10:36:45,7.98,143.49896445,55.28944518
LC08_198031_20160906,2016-09-06 10:36:51,0.07,149.27096002,50.61286647
LC08_198031_20160922,2016-09-22 10:36:52,12.63,154.48972428,45.37094655
LC08_198031_20161008,2016-10-08 10:36:56,34.37,158.65820694,39.83880215
LC08_198031_20161024,2016-10-24 10:36:59,53.12,161.53175949,34.4001308
LC08_198031_20161109,2016-11-09 10:36:58,22.15,163.00705639,29.49183723
LC08_198031_20161125,2016-11-25 10:36:58,30.08,163.15462572,25.59050973
LC08_198031_20161211,2016-12-11 10:36:56,32.09,162.15562061,23.12225509
LC08_198031_20161227,2016-12-27 10:36:52,42.32,160.33303003,22.41026082
