mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LT05_219076_20030704,2003-07-04 12:40:35,11.0,41.03415591,31.31002749
LT05_219076_20030720,2003-07-20 12:40:51,0.0,43.10141306,32.69655434
LT05_219076_20030805,2003-08-05 12:41:09,0.0,46.01114337,35.4910292
LT05_219076_20030821,2003-08-21 12:41:25,0.0,49.6465697,39.46044455
LT05_219076_20030906,2003-09-06 12:41:42,0.0,54.09926645,44.21963555
LT05_219076_20030922,2003-09-22 12:41:57,11.0,59.63318032,49.2487478
LT05_219076_20031008,2003-10-08 12:42:09,73.0,66.59470169,53.89892954
LT05_219076_20031024,2003-10-24 12:42:22,5.0,75.01066651,57.4864933
LT05_219076_20031109,2003-11-09 12:42:29,6.0,84.02485853,59.46552892
LT05_219076_20031125,2003-11-25 12:42:49,23.0,91.8565612,59.73123594
LT05_219076_20031211,2003-12-11 12:42:52,83.0,96.63159034,58.69074054
LT05_219076_20031227,2003-12-27 12:43:04,23.0,97.68523184,56.98229329
LT05_219076_20040112,2004-01-12 12:43:07,54.0,95.20963617,55.12978415
LT05_219076_20040128,2004-01-28 12:43:12,91.0,89.87694597,53.3511745
LT05_219076_20040213,2004-02-13 12:43:15,27.0,82.47357769,51.61589196
LT05_219076_20040229,2004-02-29 12:43:21,7.0,73.8742282,49.71719262
LT05_219076_20040316,2004-03-16 12:43:27,25.0,64.96978054,47.43045606
LT05_219076_20040401,2004-04-01 12:43:35,12.0,56.64296717,44.6819089
LT05_219076_20040417,2004-04-17 12:44:06,21.0,49.54357377,41.59518385
LT05_219076_20040503,2004-05-03 12:44:32,4.0,44.18031511,38.37205969
LT05_219076_20040519,2004-05-19 12:45:01,69.0,40.70230186,35.44046633
LT05_219076_20040604,2004-06-04 12:45:29,58.0,39.02803658,33.21535926
LT05_219076_20040620,2004-06-20 12:45:57,17.0,38.93268934,32.08240163
LT05_219076_20040706,2004-07-06 12:46:26,53.0,40.12188267,32.32051096
LT05_219076_20040722,2004-07-22 12:46:50,44.0,42.30872954,34.00774641
LT05_219076_20040807,2004-08-07 12:47:08,15.0,45.26980268,37.09694622
LT05_219076_20040823,2004-08-23 12:47:35,12.0,48.9518048,41.31785595
LT05_219076_20040908,2004-09-08 12:48:01,1.0,53.47803927,46.26517809
LT05_219076_20040924,2004-09-24 12:48:24,4.0,59.1938757,51.37469296
LT05_219076_20041010,2004-10-10 12:48:45,83.0,66.46659899,56.00498772
LT05_219076_20041111,2004-11-11 12:49:22,80.0,84.63350708,61.18477936
LT05_219076_20041127,2004-11-27 12:49:40,13.0,92.37884048,61.215948
LT05_219076_20041213,2004-12-13 12:50:00,14.0,96.73066169,60.03201967
LT05_219076_20041229,2004-12-29 12:50:15,10.0,97.11721985,58.30078855
LT05_219076_20050114,2005-01-14 12:50:27,21.0,93.9296565,56.48892157
LT05_219076_20050130,2005-01-30 12:50:39,86.0,87.91870717,54.76429689
LT05_219076_20050215,2005-02-15 12:50:55,65.0,79.94385922,53.0262144
LT05_219076_20050319,2005-03-19 12:51:21,41.0,61.78695455,48.5897039
LT05_219076_20050404,2005-04-04 12:51:26,52.0,53.50950229,45.6221699
LT05_219076_20050420,2005-04-20 12:51:29,8.0,46.73569373,42.2906322
LT05_219076_20050506,2005-05-06 12:51:35,14.0,41.80562496,38.92912906
LT05_219076_20050607,2005-06-07 12:51:51,16.0,37.52648331,33.82771299
LT05_219076_20050623,2005-06-23 12:51:57,5.0,37.77729381,32.878359
LT05_219076_20050709,2005-07-09 12:52:02,16.0,39.23390103,33.3289003
LT05_219076_20050725,2005-07-25 12:52:13,93.0,41.61574361,35.27318407
LT05_219076_20050810,2005-08-10 12:52:21,25.0,44.74074407,38.56897538
LT05_219076_20050826,2005-08-26 12:52:27,42.0,48.576656,42.94355206
LT05_219076_20050911,2005-09-11 12:52:29,15.0,53.33082609,47.94845122
LT05_219076_20051013,2005-10-13 12:52:23,7.0,67.06402183,57.45250179
LT05_219076_20051114,2005-11-14 12:52:44,15.0,85.70902086,62.06326588
LT05_219076_20060202,2006-02-02 12:54:36,17.0,86.18268404,55.38235942
LT05_219076_20060218,2006-02-18 12:54:57,97.0,77.76372945,53.63463156
LT05_219076_20060407,2006-04-07 12:55:54,70.0,51.13175326,45.87569686
LT05_219076_20060423,2006-04-23 12:56:10,21.0,44.61956579,42.46078243
LT05_219076_20060509,2006-05-09 12:56:24,42.0,40.02145031,39.09349959
LT05_219076_20060525,2006-05-25 12:56:36,57.0,37.32643292,36.21392574
LT05_219076_20060610,2006-06-10 12:56:52,37.0,36.36080948,34.26562292
LT05_219076_20060626,2006-06-26 12:57:07,86.0,36.83271616,33.56311258
LT05_219076_20060712,2006-07-12 12:57:20,12.0,38.43671731,34.31910622
LT05_219076_20060728,2006-07-28 12:57:33,47.0,40.89469049,36.56603023
LT05_219076_20060813,2006-08-13 12:57:45,64.0,44.04875297,40.15109119
LT05_219076_20060829,2006-08-29 12:57:57,71.0,47.9241502,44.74852447
LT05_219076_20060914,2006-09-14 12:58:09,0.0,52.75178949,49.90438407
LT05_219076_20060930,2006-09-30 12:58:20,92.0,59.00280978,55.02229381
LT05_219076_20061101,2006-11-01 12:58:39,90.0,76.79020437,62.35717794
LT05_219076_20061117,2006-11-17 12:58:48,48.0,86.48319226,63.48768648
LT05_219076_20061203,2006-12-03 12:58:56,42.0,93.72349036,62.97737915
LT05_219076_20070120,2007-01-20 12:59:16,100.0,91.42937107,57.81509823
LT05_219076_20070205,2007-02-05 12:59:19,18.0,84.3241594,56.05635298
LT05_219076_20070221,2007-02-21 12:59:20,32.0,75.5414604,54.17038683
LT05_219076_20070309,2007-03-09 12:59:18,6.0,66.10252772,51.90568152
LT05_219076_20070410,2007-04-10 12:59:10,40.0,49.18056998,45.80744307
LT05_219076_20070426,2007-04-26 12:59:04,80.0,43.07477082,42.26721957
LT05_219076_20070512,2007-05-12 12:58:55,24.0,38.90498816,38.87473923
LT05_219076_20070528,2007-05-28 12:58:42,52.0,36.62714221,36.06796379
LT05_219076_20070613,2007-06-13 12:58:26,10.0,36.01231265,34.24968292
LT05_219076_20070629,2007-06-29 12:58:07,61.0,36.78174588,33.74085911
LT05_219076_20070715,2007-07-15 12:58:01,60.0,38.61756851,34.72045428
LT05_219076_20070731,2007-07-31 12:57:52,23.0,41.27437298,37.16605672
LT05_219076_20070816,2007-08-16 12:57:43,0.0,44.61654004,40.89725255
LT05_219076_20070901,2007-09-01 12:57:33,8.0,48.70364394,45.57183107
LT05_219076_20070917,2007-09-17 12:57:26,51.0,53.83995245,50.70769513
LT05_219076_20071003,2007-10-03 12:57:16,24.0,60.4600258,55.67839336
LE07_219076_20030101,2003-01-01 12:52:41,29.0,96.7000185,58.55496234
LE07_219076_20030117,2003-01-17 12:52:48,54.0,92.96085417,56.76081925
LE07_219076_20030202,2003-02-02 12:52:56,2.0,86.54445819,54.97660773
LE07_219076_20030218,2003-02-18 12:53:02,92.0,78.23931851,53.21404312
LE07_219076_20030306,2003-03-06 12:53:05,43.0,69.07006305,51.10858756
LE07_219076_20030322,2003-03-22 12:53:01,75.0,60.00575808,48.52066323
LE07_219076_20030407,2003-04-07 12:53:06,79.0,51.96747851,45.37998202
LE07_219076_20030423,2003-04-23 12:53:05,8.0,45.49145779,41.97582809
LE07_219076_20030509,2003-05-09 12:53:06,34.0,40.8787829,38.64276254
LE07_219076_20030525,2003-05-25 12:53:03,0.0,38.18780062,35.75234377
LE07_219076_20031016,2003-10-16 12:52:33,4.0,68.42240405,58.04728515
LE07_219076_20031101,2003-11-01 12:52:46,44.0,77.73307608,61.00420646
LE07_219076_20031203,2003-12-03 12:53:01,45.0,94.04097214,61.62655537
LE07_219076_20031219,2003-12-19 12:53:10,66.0,97.1109173,60.20938391
LE07_219076_20040104,2004-01-04 12:53:16,68.0,96.24862119,58.38090167
LE07_219076_20040120,2004-01-20 12:53:21,35.0,92.0078585,56.51280252
LE07_219076_20040205,2004-02-05 12:53:27,58.0,85.16826801,54.76706117
LE07_219076_20040308,2004-03-08 12:53:34,1.0,67.37689856,50.8025743
LE07_219076_20040324,2004-03-24 12:53:38,13.0,58.45502257,48.05369107
LE07_219076_20040409,2004-04-09 12:53:34,48.0,50.62370152,44.87794812
LE07_219076_20040511,2004-05-11 12:53:32,41.0,40.17730674,38.16618187
LE07_219076_20040527,2004-05-27 12:53:30,18.0,37.84227289,35.35047297
LE07_219076_20040612,2004-06-12 12:53:24,97.0,37.11211588,33.58472848
LE07_219076_20040714,2004-07-14 12:53:19,19.0,39.64819593,33.9855569
LE07_219076_20040730,2004-07-30 12:53:12,70.0,42.30791033,36.37786571
LE07_219076_20040815,2004-08-15 12:53:09,3.0,45.72549251,40.02930792
LE07_219076_20040831,2004-08-31 12:53:06,1.0,49.80222861,44.67352114
LE07_219076_20040916,2004-09-16 12:52:59,2.0,55.01236657,49.72932615
LE07_219076_20041002,2004-10-02 12:52:55,94.0,61.5217488,54.68099849
LE07_219076_20041018,2004-10-18 12:53:01,97.0,69.80192836,58.79233053
LE07_219076_20041103,2004-11-03 12:53:14,7.0,79.41984878,61.38245522
LE07_219076_20041205,2004-12-05 12:53:30,14.0,94.85139123,61.51243801
LE07_219076_20050207,2005-02-07 12:53:53,7.0,83.73593538,54.55225419
LE07_219076_20050223,2005-02-23 12:54:00,46.0,75.00308783,52.66870731
LE07_219076_20050311,2005-03-11 12:54:03,30.0,65.7309009,50.40291138
LE07_219076_20050327,2005-03-27 12:54:02,59.0,56.90321278,47.61606997
LE07_219076_20050412,2005-04-12 12:53:56,0.0,49.27997926,44.42686139
LE07_219076_20050514,2005-05-14 12:53:58,2.0,39.57233667,37.64883588
LE07_219076_20050615,2005-06-15 12:53:48,0.0,37.08738448,33.41127721
LE07_219076_20050701,2005-07-01 12:53:45,10.0,37.967218,33.18269312
LE07_219076_20050717,2005-07-17 12:53:46,11.0,39.9930835,34.32787048
LE07_219076_20050802,2005-08-02 12:53:45,0.0,42.77729949,36.97146195
LE07_219076_20050818,2005-08-18 12:53:40,11.0,46.27559381,40.84418436
LE07_219076_20050903,2005-09-03 12:53:31,17.0,50.48074973,45.62148672
LE07_219076_20050919,2005-09-19 12:53:25,27.0,55.83277358,50.73134334
LE07_219076_20051021,2005-10-21 12:53:34,13.0,71.25465426,59.4847934
LE07_219076_20051106,2005-11-06 12:53:45,45.0,81.01364511,61.75499085
LE07_219076_20051122,2005-11-22 12:53:53,70.0,89.70963437,62.35858399
LE07_219076_20051208,2005-12-08 12:53:58,58.0,95.48289879,61.46277144
LE07_219076_20051224,2005-12-24 12:54:01,42.0,97.2463924,59.72595264
LE07_219076_20060109,2006-01-09 12:54:11,13.0,95.10049524,57.87086936
LE07_219076_20060125,2006-01-25 12:54:19,21.0,89.77764981,56.17526634
LE07_219076_20060226,2006-02-26 12:54:26,59.0,73.29190404,52.47967472
LE07_219076_20060314,2006-03-14 12:54:27,20.0,64.01561978,50.12219993
LE07_219076_20060330,2006-03-30 12:54:26,76.0,55.40343691,47.14613285
LE07_219076_20060415,2006-04-15 12:54:22,82.0,48.04091664,43.90554417
LE07_219076_20060501,2006-05-01 12:54:24,2.0,42.59123958,40.37107748
LE07_219076_20060517,2006-05-17 12:54:25,1.0,39.00688292,37.18186069
LE07_219076_20060602,2006-06-02 12:54:24,14.0,37.1974243,34.75945613
LE07_219076_20060618,2006-06-18 12:54:20,27.0,37.03188715,33.36378884
LE07_219076_20060704,2006-07-04 12:54:14,5.0,38.16652898,33.32704311
LE07_219076_20060720,2006-07-20 12:54:05,0.0,40.29635954,34.77489623
LE07_219076_20060805,2006-08-05 12:54:02,16.0,43.20504006,37.64548386
LE07_219076_20060821,2006-08-21 12:54:00,22.0,46.80701292,41.70168043
LE07_219076_20060906,2006-09-06 12:53:56,38.0,51.32816556,46.514001
LE07_219076_20061008,2006-10-08 12:53:42,56.0,63.98363943,56.39627498
LE07_219076_20061024,2006-10-24 12:53:59,17.0,72.80377943,60.09018164
LE07_219076_20061109,2006-11-09 12:54:13,50.0,82.49387939,62.12362659
LE07_219076_20061125,2006-11-25 12:54:23,48.0,90.93691538,62.37045918
LE07_219076_20070112,2007-01-12 12:54:34,24.0,94.32517839,57.73027249
LE07_219076_20070128,2007-01-28 12:54:40,75.0,88.57302781,55.95837051
LE07_219076_20070213,2007-02-13 12:54:46,5.0,80.74051589,54.09005921
LE07_219076_20070402,2007-04-02 12:54:53,14.0,53.95017639,46.65018528
LE07_219076_20070504,2007-05-04 12:54:47,47.0,41.75957072,39.83062082
