mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LE07_116034_20150101,2015-01-01 02:09:33,13.0,157.65951319,26.11907486
LE07_116034_20150117,2015-01-17 02:09:36,3.0,155.20846415,27.6745101
LE07_116034_20150202,2015-02-02 02:09:44,33.0,152.62829946,30.96475573
LE07_116034_20150218,2015-02-18 02:09:47,57.0,150.154889,35.68701408
LE07_116034_20150306,2015-03-06 02:09:56,3.0,147.78062721,41.37890304
LE07_116034_20150322,2015-03-22 02:10:04,1.0,145.3194017,47.52028187
LE07_116034_20150407,2015-04-07 02:10:12,68.0,142.43196456,53.57658082
LE07_116034_20150423,2015-04-23 02:10:17,17.0,138.66533926,58.99780038
LE07_116034_20150509,2015-05-09 02:10:26,25.0,133.80760522,63.28015025
LE07_116034_20150525,2015-05-25 02:10:30,15.0,128.29903633,66.04654015
LE07_116034_20150610,2015-06-10 02:10:38,14.0,123.63499978,67.18906761
LE07_116034_20150728,2015-07-28 02:10:48,49.0,127.25724182,63.24497905
LE07_116034_20150813,2015-08-13 02:10:53,21.0,133.59353327,60.16332838
LE07_116034_20150829,2015-08-29 02:10:53,16.0,140.64687443,56.27549232
LE07_116034_20150914,2015-09-14 02:10:58,9.0,147.38274951,51.65647408
LE07_116034_20151016,2015-10-16 02:11:16,20.0,157.49286255,41.16530855
LE07_116034_20151101,2015-11-01 02:11:30,89.0,160.28000289,36.01422934
LE07_116034_20151117,2015-11-17 02:11:47,30.0,161.50186427,31.53336848
LE07_116034_20151203,2015-12-03 02:12:00,82.0,161.32947664,28.20712467
LE07_116034_20151219,2015-12-19 02:12:17,9.0,160.02522071,26.43512959
LE07_116034_20160104,2016-01-04 02:12:30,12.0,157.95970608,26.47703758
LE07_116034_20160120,2016-01-20 02:12:44,21.0,155.51096238,28.37992005
LE07_116034_20160205,2016-02-05 02:12:53,69.0,153.01044235,31.97840777
LE07_116034_20160221,2016-02-21 02:12:55,3.0,150.61310183,36.92242908
LE07_116034_20160308,2016-03-08 02:13:05,84.0,148.3187448,42.7475793
LE07_116034_20160324,2016-03-24 02:13:11,5.0,145.89775693,48.93467426
LE07_116034_20160409,2016-04-09 02:13:15,92.0,142.98649548,54.93811853
LE07_116034_20160425,2016-04-25 02:13:23,0.0,139.14021746,60.22664499
LE07_116034_20160511,2016-05-11 02:13:27,1.0,134.16717936,64.30199718
LE07_116034_20160527,2016-05-27 02:13:31,39.0,128.67599164,66.820527
LE07_116034_20160628,2016-06-28 02:13:37,45.0,122.70252831,67.22579789
LE07_116034_20160714,2016-07-14 02:13:36,26.0,124.58775975,65.65625219
LE07_116034_20160730,2016-07-30 02:13:39,67.0,129.38541125,63.21529034
LE07_116034_20160815,2016-08-15 02:13:40,51.0,135.90627028,59.94474298
LE07_116034_20160916,2016-09-16 02:13:45,100.0,149.45611047,51.08595464
LE07_116034_20161018,2016-10-18 02:13:47,35.0,158.78868954,40.41232074
LE07_116034_20161103,2016-11-03 02:13:42,64.0,161.15486388,35.30068128
LE07_116034_20161119,2016-11-19 02:13:35,48.0,162.00469499,30.96284535
