fid,row_index,col_index,mission_id,Blue,Green,Red,NIR,LST_K
5,53,36,LT05_013032_20060911,0.17152499999999998,0.21846749999999998,0.21384750000000002,0.23480250000000003,305.84610176
6,53,37,LT05_013032_20060911,0.15639999999999998,0.18340499999999998,0.1927275,0.2018025,304.61219654
7,53,38,LT05_013032_20060911,0.11715750000000003,0.13912999999999998,0.14674749999999998,0.16036,303.5799545
10,54,36,LT05_013032_20060911,0.12153000000000003,0.14804,0.14317249999999998,0.152055,303.89099432
11,54,37,LT05_013032_20060911,0.114985,0.13027499999999997,0.132475,0.13957000000000003,303.82605193999996
12,54,38,LT05_013032_20060911,0.12593,0.14361249999999998,0.1538425,0.1728175,302.7938099
14,55,36,LT05_013032_20060911,0.14336500000000002,0.16575,0.17152499999999998,0.181095,303.38512735999996
15,55,37,LT05_013032_20060911,0.14988249999999997,0.1789775,0.18566,0.1976775,303.30993092
16,55,38,LT05_013032_20060911,0.13250250000000002,0.16132249999999998,0.1609375,0.181095,302.27427086
18,56,37,LT05_013032_20060911,0.10838500000000001,0.12133749999999999,0.13959749999999999,0.1479025,303.30993092
19,56,38,LT05_013032_20060911,0.1017575,0.12133749999999999,0.121805,0.13126500000000002,302.7938099
22,57,38,LT05_013032_20060911,0.07741999999999999,0.09447,0.09677999999999998,0.13957000000000003,303.30993092
24,58,38,LT05_013032_20060911,0.06851000000000002,0.08995999999999998,0.0932325,0.127085,303.82605193999996
0,51,38,LT05_013032_20061013,0.06345,0.07186500000000001,0.067795,0.07959250000000001,292.97725646000004
1,52,36,LT05_013032_20061013,0.14597749999999998,0.18205749999999998,0.180655,0.19952000000000003,294.20774366
2,52,37,LT05_013032_20061013,0.15109250000000002,0.18205749999999998,0.193085,0.2042775,293.48312341999997
3,52,38,LT05_013032_20061013,0.1024175,0.1351425,0.1432,0.15167000000000003,292.97725646000004
5,53,36,LT05_013032_20061013,0.14089000000000002,0.15604250000000003,0.1723225,0.17562250000000001,293.70529472
6,53,37,LT05_013032_20061013,0.12042999999999998,0.1455925,0.14738,0.17562250000000001,292.97725646000004
7,53,38,LT05_013032_20061013,0.09983249999999999,0.1298625,0.1306875,0.13250250000000002,292.46797147999996
10,54,36,LT05_013032_20061013,0.09983249999999999,0.10357250000000001,0.11812,0.12290499999999999,292.31074256
11,54,37,LT05_013032_20061013,0.0477475,0.04524500000000001,0.05091000000000001,0.050634999999999986,292.21161998
12,54,38,LT05_013032_20061013,0.06606250000000002,0.08776,0.07618249999999999,0.0892175,291.702335
14,55,36,LT05_013032_20061013,0.05297249999999998,0.04524500000000001,0.046674999999999994,0.045795,292.31074256
15,55,37,LT05_013032_20061013,0.07387250000000001,0.07714500000000002,0.08039000000000002,0.08440500000000001,292.21161998
16,55,38,LT05_013032_20061013,0.09202250000000001,0.11413250000000003,0.11393999999999999,0.12769000000000003,291.702335
18,56,37,LT05_013032_20061013,0.09460750000000001,0.10357250000000001,0.10976000000000002,0.1084675,292.21161998
19,56,38,LT05_013032_20061013,0.07387250000000001,0.08245249999999998,0.08459749999999999,0.0988425,291.702335
22,57,38,LT05_013032_20061013,0.03982749999999999,0.034574999999999995,0.03397,0.06991249999999999,291.702335
24,58,38,LT05_013032_20061013,0.05297249999999998,0.06652999999999998,0.067795,0.1084675,292.21161998
15,55,37,LT05_013032_20070306,0.08803499999999997,0.1041225,0.10503000000000001,0.11658000000000002,273.3475676
18,56,37,LT05_013032_20070306,0.07774999999999999,0.09887000000000001,0.0925725,0.10293999999999998,273.3475676
24,58,38,LT05_013032_20070306,0.05709750000000002,0.07255250000000002,0.07178249999999997,0.07566,273.91837694000003
0,51,38,LT05_013032_20070423,0.09732999999999997,0.128955,0.1230425,0.13060500000000003,305.58633224
1,52,36,LT05_013032_20070423,0.14839750000000002,0.18249749999999998,0.17892249999999998,0.1986675,307.84564346
2,52,37,LT05_013032_20070423,0.15650999999999998,0.19066500000000003,0.19852999999999998,0.2174775,306.61515626
3,52,38,LT05_013032_20070423,0.11377500000000002,0.15376,0.15926,0.1609375,305.58633224
5,53,36,LT05_013032_20070423,0.16657500000000003,0.1947625,0.20177499999999998,0.21371,306.32120654
6,53,37,LT05_013032_20070423,0.1382775,0.16610750000000002,0.169105,0.17983,305.58633224
7,53,38,LT05_013032_20070423,0.11583749999999998,0.14135750000000002,0.14941500000000002,0.14958,304.55067218
10,54,36,LT05_013032_20070423,0.1382775,0.16610750000000002,0.169105,0.18359750000000002,303.8533961
11,54,37,LT05_013032_20070423,0.11377500000000002,0.13307999999999998,0.1362425,0.1458125,304.28406662
12,54,38,LT05_013032_20070423,0.11377500000000002,0.13307999999999998,0.14281500000000003,0.15337499999999998,303.24157052
14,55,36,LT05_013032_20070423,0.10967749999999998,0.13307999999999998,0.1362425,0.14201750000000002,302.30161502
15,55,37,LT05_013032_20070423,0.12197000000000002,0.15376,0.1559875,0.1647325,303.24157052
16,55,38,LT05_013032_20070423,0.11993500000000001,0.14551000000000003,0.15268749999999998,0.1647325,302.71519544
18,56,37,LT05_013032_20070423,0.10351749999999998,0.12480249999999998,0.132915,0.13060500000000003,303.24157052
19,56,38,LT05_013032_20070423,0.10351749999999998,0.11647000000000002,0.11641499999999999,0.12680999999999998,303.24157052
22,57,38,LT05_013032_20070423,0.09116999999999997,0.10816500000000001,0.10978749999999998,0.11919249999999998,303.76452758
24,58,38,LT05_013032_20070423,0.09529500000000002,0.11229,0.11308750000000001,0.12680999999999998,304.80018764
0,51,38,LT05_013032_20070509,0.09573500000000001,0.11729499999999998,0.12205250000000001,0.135005,312.71290394
1,52,36,LT05_013032_20070509,0.13668249999999998,0.17994,0.19028,0.19503750000000003,315.72076154
2,52,37,LT05_013032_20070509,0.14729750000000003,0.1872275,0.199135,0.2161575,314.37747967999996
3,52,38,LT05_013032_20070509,0.11182249999999999,0.15054250000000002,0.15772000000000003,0.16679500000000003,312.71290394
5,53,36,LT05_013032_20070509,0.16310999999999998,0.20914500000000003,0.2168175,0.23021000000000003,314.62699513999996
6,53,37,LT05_013032_20070509,0.13846999999999998,0.1762825,0.17845499999999997,0.19503750000000003,313.27004120000004
7,53,38,LT05_013032_20070509,0.11182249999999999,0.1432,0.15178000000000003,0.15975499999999998,312.15234866000003
10,54,36,LT05_013032_20070509,0.14729750000000003,0.18359750000000002,0.1873375,0.19149,312.56592908
11,54,37,LT05_013032_20070509,0.1082475,0.1358025,0.13096249999999998,0.1420725,311.87548904
12,54,38,LT05_013032_20070509,0.12428,0.1394875,0.15772000000000003,0.16330250000000002,311.31493376000003
14,55,36,LT05_013032_20070509,0.11715750000000003,0.1432,0.15475,0.16330250000000002,311.46190862000003
15,55,37,LT05_013032_20070509,0.1224925,0.157885,0.1666025,0.18090250000000002,311.31493376000003
16,55,38,LT05_013032_20070509,0.1260675,0.15054250000000002,0.1666025,0.17741,310.75096046
18,56,37,LT05_013032_20070509,0.10107,0.11729499999999998,0.12802000000000002,0.135005,311.31493376000003
19,56,38,LT05_013032_20070509,0.09210499999999999,0.12097999999999998,0.12205250000000001,0.13148500000000002,310.75096046
22,57,38,LT05_013032_20070509,0.07953749999999998,0.0987325,0.0981825,0.1173225,311.31151574
24,58,38,LT05_013032_20070509,0.08492749999999999,0.10615750000000002,0.11011749999999998,0.13148500000000002,311.87207102
0,51,38,LT05_013032_20070525,0.08850249999999998,0.12029250000000002,0.12848749999999998,0.14190750000000002,317.12898578
1,52,36,LT05_013032_20070525,0.14867249999999999,0.19696249999999998,0.20521250000000002,0.2385425,319.72326296
2,52,37,LT05_013032_20070525,0.15661999999999998,0.20095000000000002,0.21789000000000003,0.253255,318.59531635999997
3,52,38,LT05_013032_20070525,0.102665,0.1487275,0.16058,0.17922500000000002,317.62118066
5,53,36,LT05_013032_20070525,0.15661999999999998,0.20095000000000002,0.211565,0.242255,319.72668097999997
6,53,37,LT05_013032_20070525,0.1407525,0.18497249999999998,0.1925075,0.212665,319.0806752
7,53,38,LT05_013032_20070525,0.12477500000000002,0.156785,0.17017749999999998,0.186705,317.62118066
10,54,36,LT05_013032_20070525,0.11674499999999999,0.15277000000000002,0.1574175,0.1718,318.23300624
11,54,37,LT05_013032_20070525,0.10470000000000002,0.13654500000000003,0.14135750000000002,0.15312750000000003,318.30478466
12,54,38,LT05_013032_20070525,0.11674499999999999,0.1446575,0.16379749999999998,0.1829925,317.33064895999996
14,55,36,LT05_013032_20070525,0.1287625,0.16891250000000002,0.182965,0.20523999999999998,318.23300624
15,55,37,LT05_013032_20070525,0.1287625,0.16891250000000002,0.176585,0.20155499999999998,318.30478466
16,55,38,LT05_013032_20070525,0.11473749999999999,0.140615,0.15100999999999998,0.17554000000000003,317.33064895999996
18,56,37,LT05_013032_20070525,0.10060249999999998,0.11619499999999999,0.13170500000000002,0.14564749999999999,318.30478466
19,56,38,LT05_013032_20070525,0.09050999999999998,0.12026500000000001,0.12524249999999998,0.13442749999999998,317.33406698
22,57,38,LT05_013032_20070525,0.08033499999999999,0.1080275,0.10907250000000002,0.14941500000000002,317.33406698
24,58,38,LT05_013032_20070525,0.0783275,0.10393000000000002,0.10582750000000002,0.15312750000000003,317.33406698
0,51,38,LT05_013032_20070626,0.09070250000000002,0.11976999999999999,0.1296425,0.15727999999999998,317.73397532
1,52,36,LT05_013032_20070626,0.1344825,0.17620000000000002,0.19102249999999998,0.22141,321.94839398
2,52,37,LT05_013032_20070626,0.14314500000000002,0.18478,0.19102249999999998,0.22141,320.9776763
3,52,38,LT05_013032_20070626,0.10610249999999999,0.13720500000000002,0.1468025,0.18541249999999998,319.68908276
5,53,36,LT05_013032_20070626,0.1667675,0.21040999999999999,0.21464500000000003,0.2492125,321.31264225999996
6,53,37,LT05_013032_20070626,0.134455,0.18048999999999998,0.1876675,0.20545999999999998,320.9776763
7,53,38,LT05_013032_20070626,0.11481999999999998,0.145895,0.15705999999999998,0.18541249999999998,320.33508854
10,54,36,LT05_013032_20070626,0.13877250000000002,0.17620000000000002,0.18428499999999998,0.20545999999999998,319.7130089
11,54,37,LT05_013032_20070626,0.11484749999999999,0.15461249999999999,0.16388000000000003,0.181425,320.0548109
12,54,38,LT05_013032_20070626,0.11919249999999998,0.1502675,0.16388000000000003,0.19346999999999998,319.41222314000004
14,55,36,LT05_013032_20070626,0.11262,0.1459225,0.15705999999999998,0.181425,317.79208166
15,55,37,LT05_013032_20070626,0.11042000000000002,0.14157750000000002,0.15021250000000003,0.17743750000000003,318.11337554
16,55,38,LT05_013032_20070626,0.11042000000000002,0.1459225,0.16729,0.1894825,318.11337554
18,56,37,LT05_013032_20070626,0.09942000000000001,0.11974249999999997,0.12276749999999997,0.14517999999999998,317.46053372
19,56,38,LT05_013032_20070626,0.09502,0.12411499999999998,0.1331075,0.14922249999999998,318.11337554
22,57,38,LT05_013032_20070626,0.08613749999999998,0.1109425,0.115865,0.1532925,318.11337554
24,58,38,LT05_013032_20070626,0.079455,0.10211500000000001,0.108935,0.1573075,318.76279934
0,51,38,LT05_013032_20070712,0.10079500000000002,0.132255,0.14069749999999998,0.16685,316.5342503
1,52,36,LT05_013032_20070712,0.16085500000000003,0.20669749999999998,0.20972249999999998,0.231365,318.71494706
2,52,37,LT05_013032_20070712,0.16806,0.20669749999999998,0.21566249999999998,0.24566500000000002,318.0381791
3,52,38,LT05_013032_20070712,0.126425,0.162175,0.17378,0.19916250000000002,317.03669923999996
5,53,36,LT05_013032_20070712,0.1662725,0.20669749999999998,0.21566249999999998,0.24209000000000003,318.21933416
6,53,37,LT05_013032_20070712,0.151835,0.19558750000000003,0.1947625,0.217065,317.53914818
7,53,38,LT05_013032_20070712,0.13552750000000002,0.16591499999999998,0.17980249999999998,0.19198500000000002,316.5342503
10,54,36,LT05_013032_20070712,0.14276,0.1770525,0.17983,0.19198500000000002,315.7310156
11,54,37,LT05_013032_20070712,0.1263975,0.14727,0.1527425,0.16685,316.24713662
12,54,38,LT05_013032_20070712,0.13187,0.1584625,0.17378,0.1883825,315.74468767999997
14,55,36,LT05_013032_20070712,0.14276,0.1696275,0.18280000000000002,0.19916250000000002,314.23050481999996
15,55,37,LT05_013032_20070712,0.14820499999999998,0.19190249999999998,0.19179249999999998,0.21351750000000003,315.23882072000004
16,55,38,LT05_013032_20070712,0.13002750000000002,0.162175,0.1768325,0.19198500000000002,315.23882072000004
18,56,37,LT05_013032_20070712,0.10810999999999998,0.132255,0.1377,0.15244000000000002,315.23882072000004
19,56,38,LT05_013032_20070712,0.10260999999999998,0.12474750000000001,0.128625,0.1488375,315.23882072000004
22,57,38,LT05_013032_20070712,0.08234249999999999,0.10593750000000002,0.10742249999999998,0.1488375,316.24713662
24,58,38,LT05_013032_20070712,0.08418500000000001,0.10967749999999998,0.11044749999999998,0.15244000000000002,317.24861648
0,51,38,LT05_013032_20070728,0.12771749999999998,0.15010250000000003,0.14361249999999998,0.15895750000000003,318.2432603
1,52,36,LT05_013032_20070728,0.17443999999999998,0.2132425,0.2305125,0.260625,321.5587397
2,52,37,LT05_013032_20070728,0.1793075,0.2132425,0.22305999999999998,0.25188,320.05822892000003
3,52,38,LT05_013032_20070728,0.1425675,0.15992,0.17028749999999998,0.19011499999999998,319.15245361999996
5,53,36,LT05_013032_20070728,0.19382749999999999,0.23235499999999998,0.241705,0.2780325,322.4474249
6,53,37,LT05_013032_20070728,0.17688749999999998,0.20359,0.21184000000000003,0.23870750000000002,320.95716818
7,53,38,LT05_013032_20070728,0.15244000000000002,0.17454999999999998,0.17787750000000002,0.19459749999999998,320.05822892000003
10,54,36,LT05_013032_20070728,0.16712500000000002,0.189125,0.20430500000000001,0.2299075,320.62562024
11,54,37,LT05_013032_20070728,0.1351425,0.15502500000000002,0.1589025,0.17235,320.69056262000004
12,54,38,LT05_013032_20070728,0.1400925,0.15502500000000002,0.1589025,0.16789500000000002,319.79162336
14,55,36,LT05_013032_20070728,0.13016499999999998,0.15010250000000003,0.1551075,0.16343999999999997,318.84824984
15,55,37,LT05_013032_20070728,0.11275750000000001,0.1353625,0.13596750000000002,0.14105499999999999,318.88584806
16,55,38,LT05_013032_20070728,0.1400925,0.164815,0.1626975,0.176805,318.88926607999997
18,56,37,LT05_013032_20070728,0.11776249999999999,0.1353625,0.1321175,0.13657249999999999,317.97665473999996
19,56,38,LT05_013032_20070728,0.1326675,0.145235,0.14361249999999998,0.15447500000000003,317.98007276
22,57,38,LT05_013032_20070728,0.132695,0.145235,0.14361249999999998,0.19011499999999998,317.98007276
24,58,38,LT05_013032_20070728,0.13764500000000002,0.15992,0.1589025,0.1989975,317.98007276
1,52,36,LT05_013032_20070813,0.20155499999999998,0.242365,0.24935000000000002,0.27465,308.06097872
2,52,37,LT05_013032_20070813,0.21060250000000003,0.2604325,0.260075,0.291535,307.60638206
3,52,38,LT05_013032_20070813,0.18112250000000002,0.21051999999999998,0.2242425,0.24500500000000003,307.60980008
5,53,36,LT05_013032_20070813,0.241925,0.2784175,0.2813875,0.32511249999999997,308.06097872
6,53,37,LT05_013032_20070813,0.20832,0.24692999999999998,0.24935000000000002,0.2619725,307.60638206
7,53,38,LT05_013032_20070813,0.17884,0.21051999999999998,0.2242425,0.24074250000000003,307.60980008
10,54,36,LT05_013032_20070813,0.21508500000000003,0.24692999999999998,0.252925,0.278885,307.19280163999997
11,54,37,LT05_013032_20070813,0.19022499999999998,0.2150575,0.2170375,0.23221750000000002,307.3568666
12,54,38,LT05_013032_20070813,0.18797000000000003,0.21051999999999998,0.22064,0.24500500000000003,307.3568666
14,55,36,LT05_013032_20070813,0.1856875,0.21051999999999998,0.21343499999999999,0.23221750000000002,307.19280163999997
15,55,37,LT05_013032_20070813,0.1856875,0.2150575,0.2170375,0.24074250000000003,307.3568666
16,55,38,LT05_013032_20070813,0.19247999999999998,0.21051999999999998,0.23144750000000003,0.24500500000000003,307.3568666
18,56,37,LT05_013032_20070813,0.16052500000000003,0.18293749999999998,0.18447750000000002,0.20232499999999998,307.3568666
19,56,38,LT05_013032_20070813,0.15359499999999998,0.1736975,0.17719000000000001,0.18516500000000002,307.3568666
22,57,38,LT05_013032_20070813,0.1466925,0.17831750000000002,0.169875,0.21514,307.3568666
24,58,38,LT05_013032_20070813,0.14438250000000002,0.16904999999999998,0.16624499999999998,0.21514,308.08148684
16,55,38,LT05_013032_20070930,0.0839375,0.10222500000000001,0.09653250000000002,0.11371999999999999,296.84303708
18,56,37,LT05_013032_20070930,0.07884999999999998,0.08699000000000001,0.08842,0.09966750000000002,297.40017434000004
19,56,38,LT05_013032_20070930,0.07632,0.08699000000000001,0.0843775,0.09499249999999998,296.84303708
22,57,38,LT05_013032_20070930,0.0533575,0.06652999999999998,0.05599749999999998,0.085615,297.9573116
24,58,38,LT05_013032_20070930,0.0687025,0.08699000000000001,0.0843775,0.109045,299.05791404
0,51,38,LT05_013032_20080324,0.07456000000000002,0.0986225,0.09980499999999998,0.09600999999999998,291.13152565999997
1,52,36,LT05_013032_20080324,0.1299725,0.1597825,0.17432999999999998,0.18447750000000002,293.86594166
2,52,37,LT05_013032_20080324,0.1436675,0.17375249999999998,0.18544,0.201225,292.64912654
3,52,38,LT05_013032_20080324,0.10236250000000002,0.13165,0.14091749999999997,0.14243,291.64081064
5,53,36,LT05_013032_20080324,0.1368475,0.1551075,0.16690500000000003,0.18447750000000002,294.35813654000003
6,53,37,LT05_013032_20080324,0.120815,0.150405,0.14091749999999997,0.150845,292.64912654
7,53,38,LT05_013032_20080324,0.10236250000000002,0.1269475,0.13715,0.134015,291.64081064
10,54,36,LT05_013032_20080324,0.10008,0.1269475,0.11850500000000003,0.12133749999999999,291.97235858
11,54,37,LT05_013032_20080324,0.08151750000000002,0.10808250000000003,0.0960375,0.091775,291.88690808
12,54,38,LT05_013032_20080324,0.09777000000000002,0.11278500000000002,0.12221749999999998,0.12133749999999999,290.87517416000003
14,55,36,LT05_013032_20080324,0.08850249999999998,0.10335250000000001,0.11102499999999998,0.11289500000000002,289.96939885999996
15,55,37,LT05_013032_20080324,0.10236250000000002,0.12224499999999999,0.12969750000000002,0.134015,290.36588918
16,55,38,LT05_013032_20080324,0.10236250000000002,0.12224499999999999,0.1334375,0.12980750000000002,289.85318617999997
18,56,37,LT05_013032_20080324,0.09315000000000001,0.10808250000000003,0.11102499999999998,0.11289500000000002,289.34048318
19,56,38,LT05_013032_20080324,0.07687,0.0986225,0.09980499999999998,0.09600999999999998,289.34048318
22,57,38,LT05_013032_20080324,0.06520999999999999,0.07962000000000002,0.07725500000000002,0.07904250000000002,289.34048318
24,58,38,LT05_013032_20080324,0.07917999999999997,0.10335250000000001,0.103545,0.10868749999999999,289.85318617999997
0,51,38,LT05_013032_20080527,0.10096,0.1287625,0.13618750000000002,0.16003,309.38033443999996
1,52,36,LT05_013032_20080527,0.11952249999999998,0.17015000000000002,0.16904999999999998,0.19143500000000002,310.79539472
