mission_id,time,cloud_cover,sun_azimuth,sun_elevation
LE07_019034_20180101,2018-01-01 16:13:43,47.0,158.35036786,26.40431334
LE07_019034_20180117,2018-01-17 16:13:29,80.0,155.85197048,28.06607562
LE07_019034_20180306,2018-03-06 16:12:52,31.0,148.3367482,41.93413593
LE07_019034_20180322,2018-03-22 16:12:40,11.0,145.81191421,48.06235924
LE07_019034_20180525,2018-05-25 16:11:37,33.0,128.20315491,66.21190179
LE07_019034_20180610,2018-06-10 16:11:21,42.0,123.48038683,67.21400483
LE07_019034_20180728,2018-07-28 16:10:27,74.0,127.16716279,62.93449967
LE07_019034_20180813,2018-08-13 16:10:10,14.0,133.43231071,59.7710937
LE07_019034_20180829,2018-08-29 16:09:50,36.0,140.36745793,55.82057917
LE07_019034_20180914,2018-09-14 16:09:30,3.0,146.96139765,51.16237924
LE07_019034_20180930,2018-09-30 16:09:07,4.0,152.52201345,45.99141865
LE07_019034_20181117,2018-11-17 16:08:01,43.0,160.31741809,31.01848461
LE07_019034_20181203,2018-12-03 16:07:36,68.0,159.97558826,27.71847331
LE07_019034_20181219,2018-12-19 16:07:10,16.0,158.50038616,25.96582751
LE07_019034_20190120,2019-01-20 16:06:10,93.0,153.5931347,27.9078403
LE07_019034_20190205,2019-02-05 16:05:40,91.0,150.82962221,31.46636644
LE07_019034_20190221,2019-02-21 16:05:12,38.0,148.11501901,36.34340128
LE07_019034_20190309,2019-03-09 16:04:41,100.0,145.3979362,42.06755095
LE07_019034_20190410,2019-04-10 16:03:36,1.0,138.94203801,53.92157696
LE07_019034_20190528,2019-05-28 16:01:48,35.0,123.26255248,64.89002989
LE07_019034_20190613,2019-06-13 16:01:14,56.0,118.95913666,65.48697396
LE07_019034_20190629,2019-06-29 16:00:38,2.0,117.53381577,64.78212187
LE07_019034_20190715,2019-07-15 16:00:01,67.0,119.40892845,63.10255256
LE07_019034_20190731,2019-07-31 15:59:23,32.0,124.03441216,60.64564283
LE07_019034_20190816,2019-08-16 15:58:43,8.0,130.35292569,57.45547766
LE07_019034_20190901,2019-09-01 15:58:02,15.0,137.25806676,53.52976083
LE07_019034_20190917,2019-09-17 15:57:20,22.0,143.79854633,48.94301027
LE07_019034_20191003,2019-10-03 15:56:39,0.0,149.29662402,43.87299701
