fid,row_index,col_index,distance,x,y
0,0,15,343.5808504819399,127.0800845146071,37.616648644102916
1,0,16,334.74447749799316,127.08042425745435,37.616654173166786
2,0,17,326.12572717484835,127.0807640003945,37.616659701253205
3,0,18,319.65812325760027,127.08110374342745,37.61666522836218
4,0,19,315.9187262632887,127.08144348655323,37.616670754493704
5,0,20,315.00471019187364,127.0817832297718,37.6166762796478
6,0,21,316.9405201016649,127.08212297308317,37.616681803824434
7,0,22,321.6747101056615,127.08246271648731,37.61668732702363
8,0,23,328.9685797590585,127.08280245998421,37.61669284924536
9,0,24,336.89257445928104,127.08314220357383,37.616698370489644
10,0,25,344.8165691595036,127.08348194725619,37.61670389075649
11,1,12,341.4866508208005,127.07905833151788,37.61690230332538
12,1,13,332.5844752130639,127.07939807531477,37.6169078353752
13,1,14,323.74810222911725,127.07973781920454,37.616913366447584
14,1,15,314.91172924517053,127.08007756318722,37.6169188965425
15,1,16,306.0753562612239,127.08041730726273,37.61692442565997
16,1,17,297.2548957925837,127.08075705143112,37.61692995379998
17,1,18,290.14444490961284,127.08109679569233,37.61693548096254
18,1,19,286.0194482044095,127.0814365400464,37.61694100714764
19,1,20,285.00956227888645,127.08177628449322,37.616946532355286
20,1,21,287.14765614514425,127.08211602903287,37.61695205658549
21,1,22,292.36467342840444,127.08245577366526,37.61695757983822
22,1,23,300.0339930505733,127.08279551839043,37.616963102113495
23,1,24,307.9579877507959,127.08313526320835,37.61696862341132
24,1,25,315.8819824510185,127.08347500811897,37.616974143731674
25,1,26,323.8059771512411,127.0838147531223,37.61697966307456
26,1,27,331.7299718514637,127.08415449821831,37.61698518144
27,1,28,339.6539665516862,127.08449424340701,37.61699069882797
28,1,29,347.5779612519088,127.08483398868836,37.61699621523847
29,2,10,338.3604302536325,127.07837188654878,37.617161488451316
30,2,11,324.61260368087864,127.07871163138809,37.61716702250968
31,2,12,313.1375589359367,127.0790513763203,37.61717255559061
32,2,13,303.91535397629457,127.07939112134545,37.61717808769405
33,2,14,295.07898099234785,127.0797308664635,37.61718361882005
34,2,15,286.2426080084012,127.08007061167443,37.61718914896858
35,2,16,277.40623502445453,127.08041035697823,37.61719467813965
36,2,17,268.56986204050787,127.0807501023749,37.61720020633326
37,2,18,260.7417919307212,127.08108984786442,37.617205733549405
38,2,19,256.14372508123455,127.08142959344673,37.617211259788085
39,2,20,255.0155558740263,127.08176933912186,37.6172167850493
40,2,21,257.4029129147263,127.0821090848898,37.617222309333044
41,2,22,263.21015447021364,127.08244883075047,37.61722783263933
42,2,23,271.09940634208823,127.08278857670393,37.61723335496814
43,2,24,279.0234010423108,127.08312832275013,37.617238876319476
44,2,25,286.94739574253333,127.08346806888903,37.61724439669336
45,2,26,294.8713904427559,127.08380781512066,37.61724991608976
46,2,27,302.7953851429785,127.08414756144496,37.61725543450869
47,2,28,310.71937984320107,127.08448730786196,37.61726095195016
48,2,29,318.64337454342365,127.08482705437162,37.617266468414144
49,2,30,326.68449068726443,127.0851668009739,37.61727198390065
50,2,31,336.6071503003687,127.08550654766881,37.617277498409685
51,2,32,348.8351914745309,127.08584629445633,37.617283011941254
52,3,8,341.4903614239616,127.07768543694543,37.617420669439284
53,3,9,326.83659276148495,127.07802518282708,37.617426205506234
54,3,10,312.1828240990083,127.07836492880172,37.617431740595734
55,3,11,297.6832890775515,127.07870467486927,37.61743727470776
56,3,12,285.12651392655,127.07904442102979,37.61744280784231
57,3,13,275.2462327395252,127.07938416728322,37.6174483399994
58,3,14,266.40985975557857,127.07972391362955,37.617453871179016
59,3,15,257.5734867716319,127.08006366006879,37.61745940138116
60,3,16,248.73711378768522,127.0804034066009,37.617464930605834
61,3,17,239.90074080373853,127.08074315322587,37.617470458853035
62,3,18,231.49247332598026,127.08108289994365,37.617475986122756
63,3,19,226.30088609156445,127.08142264675428,37.61748151241502
64,3,20,225.02314744282373,127.08176239365771,37.61748703772979
65,3,21,227.7251473252841,127.08210214065394,37.61749256206709
66,3,22,234.24082493338048,127.08244188774293,37.617498085426924
67,3,23,242.1648196336031,127.08278163492467,37.61750360780927
68,3,24,250.08881433382567,127.08312138219917,37.61750912921414
69,3,25,258.01280903404825,127.08346112956642,37.617514649641535
70,3,26,265.9368037342708,127.08380087702635,37.61752016909144
71,3,27,273.8607984344934,127.08414062457898,37.61752568756387
72,3,28,281.7847931347159,127.08448037222428,37.617531205058825
73,3,29,289.7087878349385,127.08482011996222,37.617536721576286
74,3,30,298.0993037684957,127.08515986779283,37.61754223711627
75,3,31,308.9414379538613,127.08549961571605,37.61754775167877
76,3,32,321.97889109803043,127.08583936373189,37.61755326526379
77,3,33,335.3504593469194,127.08617911184032,37.61755877787132
78,3,34,348.7220275958084,127.08651886004135,37.61756428950136
79,4,6,347.39062891379,127.07699898270786,37.61767984628919
80,4,7,330.4359512672439,127.07733872963183,37.61768538436477
81,4,8,315.3127552693374,127.07767847664877,37.617690921462874
82,4,9,300.65898660686076,127.07801822375872,37.6176964575835
83,4,10,286.0052179443842,127.07835797096165,37.61770199272665
84,4,11,271.35144928190755,127.07869771825753,37.617707526892325
85,4,12,257.5638310622378,127.07903746564635,37.61771306008052
86,4,13,246.6189680850502,127.0793772131281,37.61771859229123
87,4,14,237.74073851880925,127.07971696070275,37.617724123524475
88,4,15,228.90436553486256,127.0800567083703,37.61772965378023
89,4,16,220.0679925509159,127.0803964561307,37.617735183058514
90,4,17,211.23161956696921,127.08073620398397,37.6177407113593
91,4,18,202.46295551017684,127.08107595193007,37.61774623868262
92,4,19,196.50591388852246,127.08141569996903,37.617751765028444
93,4,20,195.03307420130298,127.08175544810076,37.617757290396796
94,4,21,198.14445708032943,127.08209519632531,37.61776281478765
95,4,22,205.30623822489537,127.08243494464261,37.61776833820102
96,4,23,213.23023292511792,127.0827746930527,37.61777386063691
97,4,24,221.1542276253405,127.08311444155552,37.61777938209531
98,4,25,229.07822232556308,127.08345419015107,37.61778490257622
99,4,26,237.00221702578565,127.08379393883934,37.61779042207964
100,4,27,244.92621172600823,127.08413368762027,37.61779594060557
101,4,28,252.85020642623078,127.0844734364939,37.61780145815401
102,4,29,260.77420112645336,127.08481318546019,37.61780697472495
103,4,30,269.82148424268667,127.08515293451913,37.61781249031841
104,4,31,281.7538829131979,127.08549268367068,37.61781800493437
105,4,32,295.1237023523652,127.08583243291486,37.617823518572834
106,4,33,308.4952706012542,127.08617218225162,37.61782903123381
107,4,34,321.8668388501432,127.08651193168097,37.61783454291729
108,4,35,335.2384070990322,127.08685168120289,37.61784005362326
109,4,36,348.60997534792125,127.08719143081734,37.617845563351736
110,5,5,343.67591475813816,127.07665227180235,37.617944559085146
111,5,6,323.76041020732123,127.07699201986159,37.6179500981919
112,5,7,305.4970900849675,127.07733176801385,37.617955636321156
113,5,8,289.1991370719363,127.07767151625914,37.61796117347294
114,5,9,274.4813804522366,127.0780112645974,37.617966709647234
115,5,10,259.82761178976,127.07835101302865,37.617972244844054
116,5,11,245.17384312728336,127.07869076155285,37.617977779063374
117,5,12,230.61033194331705,127.07903051017,37.61798331230522
118,5,13,218.31837656707899,127.07937025888006,37.61798884456957
119,5,14,209.07161728203994,127.07971000768303,37.617994375856426
120,5,15,200.23524429809325,127.0800497565789,37.6179999061658
121,5,16,191.39887131414656,127.08038950556764,37.61800543549767
122,5,17,182.5624983301999,127.08072925464924,37.61801096385208
123,5,18,173.72612534625324,127.0810690038237,37.618016491228964
124,5,19,166.78446372639021,127.08140875309095,37.61802201762837
125,5,20,165.04660911314454,127.08174850245102,37.61802754305028
126,5,21,168.71191131332336,127.08208825190393,37.61803306749469
127,5,22,176.37165151641022,127.08242800144956,37.61803859096162
128,5,23,184.2956462166328,127.08276775108797,37.618044113451035
129,5,24,192.21964091685535,127.08310750081912,37.61804963496297
130,5,25,200.14363561707793,127.08344725064303,37.618055155497395
131,5,26,208.0676303173005,127.08378700055962,37.61806067505432
132,5,27,215.9916250175231,127.08412675056891,37.61806619363375
133,5,28,223.91561971774567,127.08446650067087,37.61807171123568
134,5,29,231.86732118358825,127.08480625086551,37.61807722786011
135,5,30,241.9588225516708,127.08514600115278,37.61808274350703
136,5,31,254.89694535781103,127.0854857515327,37.61808825817646
137,5,32,268.2685136067,127.08582550200522,37.61809377186837
138,5,33,281.640081855589,127.08616525257032,37.61809928458278
139,5,34,295.011650104478,127.08650500322804,37.618104796319706
140,5,35,308.383218353367,127.0868447539783,37.6181103070791
141,5,36,321.754786602256,127.08718450482112,37.618115816861
142,5,37,335.12635485114504,127.08752425575646,37.61812132566538
143,5,38,348.49792310003403,127.08786400678432,37.61812683349226
144,6,4,344.5794511830394,127.07630555844017,37.618209270782714
145,6,5,322.57353974766346,127.07664530763469,37.61821481092065
146,6,6,301.266256620464,127.07698505692228,37.618220350081096
147,6,7,281.5475558602438,127.07732480630288,37.61822588826406
148,6,8,263.77394686292837,127.0776645557765,37.61823142546951
149,6,9,248.30377429761242,127.0780043053431,37.61823696169748
150,6,10,233.65000563513584,127.07834405500267,37.61824249694795
151,6,11,218.9962369726592,127.07868380475523,37.61824803122093
152,6,12,204.3424683101826,127.07902355460071,37.618253564516415
153,6,13,190.53847819911542,127.07936330453911,37.61825909683441
154,6,14,180.4024960452706,127.07970305457043,37.61826462817488
155,6,15,171.56612306132394,127.08004280469463,37.61827015853787
156,6,16,162.72975007737728,127.08038255491172,37.61827568792335
157,6,17,153.8933770934306,127.08072230522167,37.618281216331326
158,6,18,145.05700410948393,127.08106205562446,37.61828674376182
159,6,19,137.18433032907126,127.08140180612008,37.618292270214795
160,6,20,135.0661553724074,127.08174155670851,37.618297795690275
161,6,21,139.52129646161856,127.08208130738974,37.61830332018824
162,6,22,147.4370648079251,127.08242105816373,37.61830884370871
163,6,23,155.36105950814766,127.0827608090305,37.61831436625167
164,6,24,163.2850542083702,127.08310055999002,37.61831988781713
165,6,25,171.2090489085928,127.08344031104227,37.61832540840507
166,6,26,179.13304360881537,127.08378006218722,37.61833092801551
167,6,27,187.05703830903795,127.08411981342486,37.61833644664844
168,6,28,194.9810330092605,127.08445956475519,37.61834196430386
169,6,29,203.2311321734881,127.08479931617818,37.61834748098177
170,6,30,214.67303105480073,127.08513906769383,37.61835299668216
171,6,31,228.0417566121458,127.0854788193021,37.618358511405056
172,6,32,241.41332486103482,127.08581857100299,37.61836402515042
173,6,33,254.78489310992381,127.08615832279646,37.61836953791828
174,6,34,268.1564613588128,127.08649807468252,37.61837504970862
175,6,35,281.5280296077018,127.08683782666117,37.61838056052145
176,6,36,294.8995978565908,127.08717757873235,37.618386070356756
177,6,37,308.27116610547984,127.08751733089606,37.618391579214546
178,6,38,321.6427343543688,127.0878570831523,37.618397087094834
